Stationsname;Stationsnummer;Parameter;Zeitreihe;Parametereinheit;Gewässer;Zeitstempel;Zeitpunkt_des_Auftretens;Wert;Freigabestatus
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;08.02.1981;;0.937;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;12.03.2016;;0.937;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;15.11.1959;;0.94;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;03.03.1968;;0.94;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;27.03.2007;;0.942;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;10.03.2016;;0.943;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;14.03.2016;;0.943;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;25.03.2006;;0.944;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;13.03.2008;;0.947;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;22.03.2022;;0.948;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;05.04.1963;;0.95;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;03.01.2016;;0.951;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;21.03.2018;;0.951;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;22.02.2010;;0.954;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;17.02.1981;;0.955;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;15.02.1987;;0.956;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;19.02.2016;;0.956;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;03.02.1981;;0.958;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;01.02.1987;;0.958;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;18.03.2022;;0.958;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;16.03.1975;;0.959;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;01.03.1981;;0.959;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;01.03.2008;;0.959;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;14.02.2016;;0.959;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;24.01.2010;;0.961;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;24.03.1975;;0.962;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;26.03.1975;;0.962;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;15.02.2016;;0.964;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;17.03.1975;;0.965;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;05.04.2007;;0.966;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;03.03.2016;;0.969;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;23.03.2022;;0.969;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;08.04.1963;;0.97;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;23.03.1975;;0.97;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;18.12.2005;;0.97;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;16.02.2016;;0.97;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;01.02.1981;;0.972;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;16.03.2008;;0.972;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;23.03.2016;;0.972;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;21.03.2022;;0.972;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;17.03.1985;;0.974;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;18.02.2007;;0.976;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;17.02.2016;;0.976;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;25.02.1989;;0.977;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;26.02.2016;;0.978;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;22.03.2016;;0.978;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;17.03.2022;;0.978;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;22.03.1975;;0.979;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;19.03.2022;;0.979;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;15.03.1975;;0.98;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;31.03.2002;;0.981;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;24.12.2005;;0.981;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;20.03.2018;;0.983;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;17.04.2002;;0.984;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;13.03.1975;;0.986;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;29.02.2008;;0.986;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;02.01.2016;;0.986;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;14.02.1981;;0.988;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;11.03.1984;;0.988;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;05.03.2016;;0.988;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;29.02.2012;;0.991;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;24.03.2022;;0.991;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;20.04.2002;;0.992;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;16.12.2007;;0.992;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;27.02.2016;;0.992;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;18.02.1989;;0.994;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;01.03.2022;;0.994;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;02.03.1975;;0.995;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;26.03.2002;;0.995;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;26.03.2006;;0.996;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;14.03.1975;;0.998;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;27.03.1975;;0.999;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;08.02.1976;;0.999;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;03.04.1963;;1.000;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;04.04.1963;;1.000;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;18.04.2002;;1.000;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;06.03.2016;;1.000;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;23.02.1975;;1.001;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;01.04.1975;;1.001;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;31.12.2015;;1.001;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;24.03.2016;;1.001;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;21.03.1976;;1.002;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;22.02.2016;;1.003;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;25.02.2016;;1.004;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;12.03.1975;;1.005;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;21.04.2002;;1.005;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;06.04.2008;;1.005;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;02.04.1975;;1.006;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;06.01.2008;;1.006;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;02.02.1981;;1.007;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;31.03.1985;;1.008;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;31.03.1975;;1.009;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;31.01.1981;;1.009;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;14.03.1982;;1.009;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;26.03.2016;;1.009;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;21.02.1960;;1.010;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;06.01.1963;;1.010;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;03.02.1963;;1.010;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;19.03.1973;;1.010;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;24.03.2008;;1.010;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;21.02.2016;;1.010;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;22.03.2018;;1.010;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;25.03.2016;;1.011;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;27.02.2022;;1.011;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;03.03.2002;;1.012;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;20.03.2005;;1.012;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;01.01.2016;;1.012;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;16.04.1984;;1.013;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;20.03.2022;;1.013;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;17.01.2010;;1.014;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;30.03.1975;;1.016;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;03.04.1975;;1.016;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;05.01.2008;;1.016;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;21.02.2008;;1.016;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;26.02.2022;;1.016;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;21.03.1982;;1.019;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;03.02.2008;;1.019;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;25.03.2008;;1.019;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;09.04.1963;;1.020;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;17.01.1965;;1.020;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;28.03.1975;;1.020;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;11.12.2005;;1.022;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;18.02.2016;;1.022;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;30.12.2015;;1.024;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;28.03.1976;;1.025;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;02.03.2022;;1.025;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;01.04.2002;;1.026;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;10.03.2008;;1.026;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;28.02.1982;;1.027;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;24.03.2002;;1.027;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;22.03.2008;;1.027;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;07.03.2016;;1.029;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;24.01.1960;;1.030;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;07.02.1960;;1.030;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;28.02.2022;;1.031;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;05.04.2022;;1.034;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;23.02.1986;;1.036;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;16.02.1981;;1.037;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;29.03.1975;;1.040;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;02.02.1986;;1.041;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;03.03.2022;;1.041;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;11.03.1975;;1.043;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;01.04.2008;;1.043;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;02.03.2016;;1.043;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;15.02.1976;;1.044;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;29.02.1976;;1.044;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;26.12.1978;;1.045;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;10.03.1975;;1.046;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;04.02.2018;;1.046;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;03.02.2002;;1.049;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;10.04.1963;;1.050;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;14.03.1985;;1.050;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;29.12.2015;;1.055;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;14.01.2007;;1.056;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;25.02.2022;;1.056;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;31.01.1960;;1.060;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;13.03.1985;;1.060;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;01.03.2016;;1.060;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;10.02.2007;;1.061;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;01.03.1987;;1.062;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;21.02.1982;;1.065;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;27.02.1982;;1.067;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;24.02.1982;;1.068;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;24.12.2015;;1.068;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;24.01.1965;;1.070;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;10.03.2012;;1.070;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;04.04.1975;;1.071;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;26.03.2008;;1.072;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;14.03.1976;;1.073;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;13.02.2016;;1.073;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;27.03.2016;;1.073;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;24.02.2022;;1.073;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;16.04.2002;;1.074;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;13.03.1982;;1.075;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;27.03.2018;;1.076;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;21.02.2022;;1.079;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;29.11.1959;;1.080;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;01.01.1963;;1.080;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;19.04.1984;;1.080;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;08.03.2012;;1.080;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;20.02.1982;;1.081;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;23.03.2008;;1.081;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;05.04.1975;;1.082;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;26.03.2022;;1.082;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;26.12.2007;;1.083;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;03.03.2008;;1.084;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;23.03.2018;;1.085;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;22.02.2022;;1.085;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;23.02.2022;;1.085;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;07.03.2008;;1.086;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;15.02.1981;;1.088;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;21.01.2007;;1.088;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;28.02.2007;;1.088;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;23.01.2010;;1.088;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;07.02.1965;;1.090;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;18.03.1973;;1.090;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;15.01.1989;;1.090;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;24.02.2016;;1.090;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;25.03.2022;;1.091;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;25.12.1978;;1.092;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;06.03.1982;;1.092;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;11.02.2007;;1.092;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;23.12.2007;;1.092;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;11.03.2012;;1.094;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;04.03.2025;;1.095;Freigegeben, geprüfte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;05.03.2025;;1.096;Freigegeben, geprüfte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;30.01.2008;;1.098;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;13.02.2022;;1.098;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;20.02.2022;;1.098;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;02.03.2008;;1.099;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;22.02.2009;;1.099;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;28.12.2015;;1.099;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;13.01.1963;;1.100;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;20.01.1963;;1.100;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;17.02.1963;;1.100;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;22.03.1964;;1.100;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;25.04.1973;;1.100;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;16.02.1986;;1.100;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;04.04.2002;;1.100;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;25.03.2018;;1.100;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;26.03.2018;;1.100;Freigegeben, validierte Daten
Le Prese;0078;Abfluss;Tagesmittel;m3/s;Poschiavino;24.03.2018;;1.103;Freigegeben, validierte Daten
