station_abbr;reference_timestamp;tre200d0;tre200dx;tre200dn;ure200d0;pva200d0;rre150d0;rka150d0;htoautd0;htoautd0_m;schnee_man;schnee_man_m;monat;pb_man;pb_aut;h_year
ROB;03.06.1964;10.2;16.1;8.4;77.7;9.9;0;;;;0;0;6;0;;1964
ROB;04.06.1964;12.6;20.6;5.5;74;10.4;0;;;;0;0;6;0;;1964
ROB;05.06.1964;16.3;23.9;8.2;71.7;12.5;0.3;;;;0;0;6;0;;1964
ROB;06.06.1964;15.2;22.8;11;72.3;13;1;;;;0;0;6;0;;1964
ROB;07.06.1964;17.5;24.1;8;61.3;11.4;0;;;;0;0;6;0;;1964
ROB;08.06.1964;15.9;23.5;10;41.7;8;0;;;;0;0;6;0;;1964
ROB;09.06.1964;17.5;22.4;11.3;30;5.9;0;;;;0;0;6;0;;1964
ROB;10.06.1964;14;22.3;3.8;69.7;10.5;0;;;;0;0;6;0;;1964
ROB;11.06.1964;15.8;23.6;9.5;72.7;12.6;0;;;;0;0;6;0;;1964
ROB;12.06.1964;16.6;24.9;10;73.7;13.6;0;;;;0;0;6;0;;1964
ROB;13.06.1964;17.7;24.8;11.6;71;14.2;0;;;;0;0;6;0;;1964
ROB;14.06.1964;16.4;22;13.5;63;12.1;4;;;;0;0;6;0;;1964
ROB;15.06.1964;14.4;20.5;8.6;63.7;9.5;4;;;;0;0;6;0;;1964
ROB;16.06.1964;16;22.5;8.4;59.7;10.8;0;;;;0;0;6;0;;1964
ROB;17.06.1964;16.5;21.2;12.1;68.7;12.9;5.3;;;;0;0;6;0;;1964
ROB;18.06.1964;14.9;20.4;11.4;85;14.5;6.1;;;;0;0;6;0;;1964
ROB;19.06.1964;14.9;18.6;12.5;81.7;13.9;6.4;;;;0;0;6;0;;1964
ROB;20.06.1964;13.6;16.5;10.2;89;14;7.9;;;;0;0;6;0;;1964
ROB;21.06.1964;13.6;18.6;11.7;81;13;7.9;;;;0;0;6;0;;1964
ROB;22.06.1964;13.8;17.3;9.5;79.3;12.7;0;;;;0;0;6;0;;1964
ROB;23.06.1964;14.5;21.7;7.5;69.7;11.4;0;;;;0;0;6;0;;1964
ROB;24.06.1964;14.1;18.2;10.6;75;12.3;4.2;;;;0;0;6;0;;1964
ROB;25.06.1964;14.1;18.6;11.1;81.3;13.2;12.1;;;;0;0;6;0;;1964
ROB;26.06.1964;13.6;19.5;10.7;75;12.1;0.8;;;;0;0;6;0;;1964
ROB;27.06.1964;14.6;20.7;7.5;77.3;12.5;1.8;;;;0;0;6;0;;1964
ROB;28.06.1964;18.6;23;11.5;59;11.8;0;;;;0;0;6;0;;1964
ROB;29.06.1964;20.3;24.4;12.3;39;9.6;0;;;;0;0;6;0;;1964
ROB;30.06.1964;17.3;21.6;13.2;23.3;4.7;0;;;;0;0;6;0;;1964
ROB;01.07.1964;16.1;21.6;5;54;8.8;0;;;;0;0;7;0;;1964
ROB;02.07.1964;15.4;23.9;10.7;48.7;8.8;0;;;;0;0;7;0;;1964
ROB;03.07.1964;14.1;22.2;8;75.3;12.2;0;;;;0;0;7;0;;1964
ROB;04.07.1964;15.2;22.1;8.6;73;12.8;4.9;;;;0;0;7;0;;1964
ROB;05.07.1964;14.2;20.5;7.7;71.3;11.7;3.3;;;;0;0;7;0;;1964
ROB;06.07.1964;15.2;22;5;48.3;8.3;1.6;;;;0;0;7;0;;1964
ROB;07.07.1964;14;20;10.5;74.3;12;0;;;;0;0;7;0;;1964
ROB;08.07.1964;15.2;22;7.3;71.7;12.3;0;;;;0;0;7;0;;1964
ROB;09.07.1964;15.1;21.5;9.2;73.3;12.4;20.4;;;;0;0;7;0;;1964
ROB;10.07.1964;12.3;16;8.3;43.7;6.3;0;;;;0;0;7;0;;1964
ROB;11.07.1964;14.9;18.2;10.2;31;5.3;0;;;;0;0;7;0;;1964
ROB;12.07.1964;14.1;21.4;7.5;64.3;9.8;1.1;;;;0;0;7;0;;1964
ROB;13.07.1964;14.2;22.1;9;73;11.7;4.1;;;;0;0;7;0;;1964
ROB;14.07.1964;14.7;23.6;7.5;77.7;12.8;0.9;;;;0;0;7;0;;1964
ROB;15.07.1964;17.7;26.5;8.5;66.7;12.6;0;;;;0;0;7;0;;1964
ROB;16.07.1964;18.1;27.9;10;65;12.7;0;;;;0;0;7;0;;1964
ROB;17.07.1964;21.9;28.4;11.3;50;11.7;0;;;;0;0;7;0;;1964
ROB;18.07.1964;20.3;28.8;12;65.7;14.8;0;;;;0;0;7;0;;1964
ROB;19.07.1964;18.7;27.8;12.9;80.7;18.4;7.9;;;;0;0;7;0;;1964
ROB;20.07.1964;17.5;26.2;10.2;75;14.8;1.5;;;;0;0;7;0;;1964
ROB;21.07.1964;17.4;25.8;10.3;74;14.4;0;;;;0;0;7;0;;1964
ROB;22.07.1964;16.7;24.2;10.4;76;14.2;3.8;;;;0;0;7;0;;1964
ROB;23.07.1964;17.8;23.1;10.5;60.3;11.9;0;;;;0;0;7;0;;1964
ROB;24.07.1964;15.1;24;7.6;66.7;10.9;0;;;;0;0;7;0;;1964
ROB;25.07.1964;15.2;24;7.2;76;12.6;0;;;;0;0;7;0;;1964
ROB;26.07.1964;18;25.5;10.5;73.3;14.6;1.3;;;;0;0;7;0;;1964
ROB;27.07.1964;18.2;26;12.4;69;14.2;3.1;;;;0;0;7;0;;1964
ROB;28.07.1964;15.3;21;13;78;13.6;4;;;;0;0;7;0;;1964
ROB;29.07.1964;15.9;25;9.6;68.7;12.1;0;;;;0;0;7;0;;1964
ROB;30.07.1964;17.9;26;7.9;62;12.6;0;;;;0;0;7;0;;1964
ROB;31.07.1964;17;26;12;72.3;13.9;3.1;;;;0;0;7;0;;1964
ROB;01.08.1964;21;27.5;8.7;54.3;12.5;0;;;;0;0;8;0;;1964
ROB;02.08.1964;22.1;24.9;18.5;34;9.2;0;;;;0;0;8;0;;1964
ROB;03.08.1964;17;24.2;14;36.7;7.2;0;;;;0;0;8;0;;1964
ROB;04.08.1964;14.3;24.1;7;73;11.5;0;;;;0;0;8;0;;1964
ROB;05.08.1964;15.9;25.2;8;72;12.5;0;;;;0;0;8;0;;1964
ROB;06.08.1964;17.5;25;9.5;69.3;13.5;0;;;;0;0;8;0;;1964
ROB;07.08.1964;17.9;25.6;11;68;13.4;6.1;;;;0;0;8;0;;1964
ROB;08.08.1964;14.7;20.5;10.2;82;14.2;17.2;;;;0;0;8;0;;1964
ROB;09.08.1964;13.5;19;8.6;62;9;0;;;;0;0;8;0;;1964
ROB;10.08.1964;15.5;19.8;5.6;34.3;6.2;0;;;;0;0;8;0;;1964
ROB;11.08.1964;15.3;21.6;12;35.7;6.3;1.2;;;;0;0;8;0;;1964
ROB;12.08.1964;8.6;14.3;5.9;92;10.5;14.6;;;;0;0;8;0;;1964
ROB;13.08.1964;12.9;20;2.4;68.3;9.7;0;;;;0;0;8;0;;1964
ROB;14.08.1964;12.4;21.6;3.2;73.7;10.3;0.5;;;;0;0;8;0;;1964
ROB;15.08.1964;13.4;17.5;8;75.3;11.7;0;;;;0;0;8;0;;1964
ROB;16.08.1964;13.5;21;6.3;71.3;10.6;0;;;;0;0;8;0;;1964
ROB;17.08.1964;15.9;22;7.8;72;12.7;3.7;;;;0;0;8;0;;1964
ROB;18.08.1964;13;19.5;7.3;78.7;11.9;13.4;;;;0;0;8;0;;1964
ROB;19.08.1964;13.4;19.5;5.7;67.7;10.3;1.3;;;;0;0;8;0;;1964
ROB;20.08.1964;13.1;19.5;8.6;73.7;11;0;;;;0;0;8;0;;1964
ROB;21.08.1964;12.7;14;7;88.3;13.1;29.6;;;;0;0;8;0;;1964
ROB;22.08.1964;10.7;13.6;9.5;91;12.1;5.3;;;;0;0;8;0;;1964
ROB;23.08.1964;15.9;21;6.9;53.3;9.9;1.1;;;;0;0;8;0;;1964
ROB;24.08.1964;14.5;21.5;7.8;76;12.1;0;;;;0;0;8;0;;1964
ROB;25.08.1964;13.9;21.6;7.8;71.3;11.3;0;;;;0;0;8;0;;1964
ROB;26.08.1964;14.7;24.6;8.2;75.7;12.3;0;;;;0;0;8;0;;1964
ROB;27.08.1964;15.9;24.3;10.1;75;13.4;0;;;;0;0;8;0;;1964
ROB;28.08.1964;16.5;25.6;10.1;74;13.6;0;;;;0;0;8;0;;1964
ROB;29.08.1964;16.6;24.2;10.5;74.3;13.9;12.8;;;;0;0;8;0;;1964
ROB;30.08.1964;15.2;19.7;11;41.7;7.1;0;;;;0;0;8;0;;1964
ROB;31.08.1964;10.7;19.1;3.8;71.3;8.9;0;;;;0;0;8;0;;1964
ROB;01.09.1964;11.2;17.3;5;75.7;9.9;0;;;;0;0;9;0;;1964
ROB;02.09.1964;9;16.9;3.9;77.7;8.8;0;;;;0;0;9;0;;1964
ROB;03.09.1964;10.2;18.5;4.8;76.3;9.4;0;;;;0;0;9;0;;1964
ROB;04.09.1964;12.1;19.1;5.5;78;10.7;0;;;;0;0;9;0;;1964
ROB;05.09.1964;13.1;15.6;6.5;85.7;13.1;10.8;;;;0;0;9;0;;1964
ROB;06.09.1964;13.1;16.4;11.1;84.3;12.8;2.2;;;;0;0;9;0;;1964
ROB;07.09.1964;14.5;17.2;7.8;34;5.6;0;;;;0;0;9;0;;1964
ROB;08.09.1964;15.5;20.3;4.9;49;7.4;0;;;;0;0;9;0;;1964
ROB;09.09.1964;12.7;22.6;7.8;68;9.9;0;;;;0;0;9;0;;1964
ROB;10.09.1964;12.3;22.1;6.2;71;10;0;;;;0;0;9;0;;1964
ROB;11.09.1964;15.2;21.3;9.2;76.3;13;0;;;;0;0;9;0;;1964
ROB;12.09.1964;13.7;21.9;9.5;78.7;12.6;0;;;;0;0;9;0;;1964
ROB;13.09.1964;15;22.1;10.4;75.7;12.9;0.6;;;;0;0;9;0;;1964
ROB;14.09.1964;14.7;20.5;9.2;79.3;13;0;;;;0;0;9;0;;1964
ROB;15.09.1964;15.3;22.1;9.9;78;13.3;0;;;;0;0;9;0;;1964
ROB;16.09.1964;16.1;19.8;13.8;78;14.3;11.6;;;;0;0;9;0;;1964
ROB;17.09.1964;14.8;20.9;12;78;13.3;0;;;;0;0;9;0;;1964
ROB;18.09.1964;15.1;19.5;12.5;33;5.9;0;;;;0;0;9;0;;1964
ROB;19.09.1964;9.3;17.9;4.8;65.3;7.4;0;;;;0;0;9;0;;1964
ROB;20.09.1964;11;15.3;5.1;78.7;10.3;2.3;;;;0;0;9;0;;1964
ROB;21.09.1964;7.7;11.2;4.8;40;4.3;0;;;;0;0;9;0;;1964
ROB;22.09.1964;11.8;15.3;4.9;19.3;2.5;0;;;;0;0;9;0;;1964
ROB;23.09.1964;6.6;16.6;-1.1;56.3;5.1;0;;;;0;0;9;0;;1964
ROB;24.09.1964;8.3;19.7;0.5;54.3;5.6;0;;;;0;0;9;0;;1964
ROB;25.09.1964;9.1;21.4;-0.3;59.7;6.5;0;;;;0;0;9;0;;1964
ROB;26.09.1964;8.7;19.6;1;68.3;7.4;0;;;;0;0;9;0;;1964
ROB;27.09.1964;10.9;16.6;4.9;73.7;9.3;0;;;;0;0;9;0;;1964
ROB;28.09.1964;11.7;17;6;80;10.7;0;;;;0;0;9;0;;1964
ROB;29.09.1964;12.7;19;9.2;69;10.1;0;;;;0;0;9;0;;1964
ROB;30.09.1964;12;19;5.1;69.3;9.4;0;;;;0;0;9;0;;1964
ROB;01.10.1964;12.1;15.9;9.1;86.7;12.4;1.6;;;;0;0;10;0;;1965
ROB;02.10.1964;12.3;14.5;8;88.3;12.7;0;;;;0;0;10;0;;1965
ROB;03.10.1964;12.1;17.5;6.1;77;10.8;4;;;;0;0;10;0;;1965
ROB;04.10.1964;11.1;14.3;9.3;94;12.7;8.6;;;;0;0;10;0;;1965
ROB;05.10.1964;10.3;14;8.6;89;11.5;4.6;;;;0;0;10;0;;1965
ROB;06.10.1964;9.6;17.9;4.6;77.3;8.9;0;;;;0;0;10;0;;1965
ROB;07.10.1964;11.2;15.4;4.5;75.7;10.1;24.5;;;;0;0;10;0;;1965
ROB;08.10.1964;7;11.2;5.4;85.3;9;30.2;;;;0;0;10;0;;1965
ROB;09.10.1964;5.2;7.7;2.3;45;4;0;;;;0;0;10;0;;1965
ROB;10.10.1964;7.3;12.2;2.2;65;6.4;4.6;;;;0;0;10;0;;1965
ROB;11.10.1964;7.2;11.6;5.5;74.3;7.4;4.8;;;;0;0;10;0;;1965
ROB;12.10.1964;5.6;6.6;5;91;8.3;15.3;;;;0;0;10;0;;1965
ROB;13.10.1964;2.5;6.1;0.9;82.3;6.2;1.1;;;;0;0;10;0;;1965
ROB;14.10.1964;3.2;10.4;-0.5;60.7;4.6;0;;;;0;0;10;0;;1965
ROB;15.10.1964;3.1;6.5;-1;84.3;6.4;8.2;;;;0;0;10;0;;1965
ROB;16.10.1964;3.8;10.5;-1.1;72.7;5.6;0;;;;0;0;10;0;;1965
ROB;17.10.1964;3.7;10.7;-1.3;63.3;4.7;0;;;;0;0;10;0;;1965
ROB;18.10.1964;7;10.1;-0.5;38.7;3.9;0;;;;0;0;10;0;;1965
ROB;19.10.1964;6.4;8.4;-0.5;35.3;3.4;0;;;;0;0;10;0;;1965
ROB;20.10.1964;7.3;11.2;-0.6;36;3.8;0;;;;0;0;10;0;;1965
ROB;21.10.1964;6.6;10.8;-0.3;51.3;4.7;0;;;;0;0;10;0;;1965
ROB;22.10.1964;4.9;10.2;-1.1;71.7;6.1;1.6;;;;0;0;10;0;;1965
ROB;23.10.1964;3.9;9.2;2.5;85.3;7;27.3;;;;0;0;10;0;;1965
ROB;24.10.1964;3.2;4.5;-0.5;64.7;4.8;3;;;;3;0.03;10;0;;1965
ROB;25.10.1964;6.3;8.1;-0.9;44.3;4.2;0;;;;0;0;10;0;;1965
ROB;26.10.1964;4.5;8.8;0.6;65;5.6;1.5;;;;0;0;10;0;;1965
ROB;27.10.1964;4.7;9.4;1.5;84.3;7.3;0;;;;0;0;10;0;;1965
ROB;28.10.1964;5.1;13.1;0.5;72.7;6.3;0;;;;0;0;10;0;;1965
ROB;29.10.1964;6.7;11.8;1.5;72;7.1;0;;;;0;0;10;0;;1965
ROB;30.10.1964;6.1;12.1;-1;70.7;6.3;0;;;;0;0;10;0;;1965
ROB;31.10.1964;5.7;7.4;2.1;87;8;0;;;;0;0;10;0;;1965
ROB;01.11.1964;3.6;11.1;0.4;73.3;5.6;0;;;;0;0;11;134.3;;1965
ROB;02.11.1964;4;9.4;0.1;73;6;0;;;;0;0;11;134.3;;1965
ROB;03.11.1964;3.7;6.1;1;87.3;7;0.9;;;;0;0;11;134.3;;1965
ROB;04.11.1964;4.2;7.5;2.1;84.7;7;0;;;;0;0;11;134.3;;1965
ROB;05.11.1964;1.3;8.1;-2;68.7;4.8;0;;;;0;0;11;134.3;;1965
ROB;06.11.1964;0.7;10.2;-4;67.7;4.2;0;;;;0;0;11;134.3;;1965
ROB;07.11.1964;1.2;9.1;-4;64.7;4.2;0;;;;0;0;11;134.3;;1965
ROB;08.11.1964;3.5;7.5;-1.7;86.3;6.8;2;;;;0;0;11;134.3;;1965
ROB;09.11.1964;2.3;3.6;1;96.3;7;2.8;;;;0;0;11;134.3;;1965
ROB;10.11.1964;5.1;7.5;1.6;88.3;7.7;1.1;;;;0;0;11;134.3;;1965
ROB;11.11.1964;5.7;8.5;3;93;8.5;0;;;;0;0;11;134.3;;1965
ROB;12.11.1964;5.6;10.5;0.5;70.3;6.3;0;;;;0;0;11;134.3;;1965
ROB;13.11.1964;5.9;11.2;1.5;38.7;3.8;0;;;;0;0;11;134.3;;1965
ROB;14.11.1964;4.6;9.4;0;67.7;5.7;0;;;;0;0;11;134.3;;1965
ROB;15.11.1964;6.3;9.9;-0.8;58.7;5;0;;;;0;0;11;134.3;;1965
ROB;16.11.1964;3.4;9.7;0.6;50.3;4;0.3;;;;0;0;11;134.3;;1965
ROB;17.11.1964;12.4;16.6;1;50;6.6;0;;;;0;0;11;134.3;;1965
ROB;18.11.1964;12.5;15.2;10.5;42;6.1;0.6;;;;0;0;11;134.3;;1965
ROB;19.11.1964;9.1;14;4.1;60.7;7.2;0;;;;0;0;11;134.3;;1965
ROB;20.11.1964;9.3;14.6;0.9;36;4.2;0;;;;0;0;11;134.3;;1965
ROB;21.11.1964;11.3;16.3;1.1;45;5.6;0;;;;0;0;11;134.3;;1965
ROB;22.11.1964;5.6;14.8;-0.5;49.3;4.7;0;;;;0;0;11;134.3;;1965
ROB;23.11.1964;1.7;13.6;-2.8;72;5.3;0;;;;0;0;11;134.3;;1965
ROB;24.11.1964;6.8;11.5;-1.7;50;4.6;0;;;;0;0;11;134.3;;1965
ROB;25.11.1964;7.7;17.2;2.5;62.7;6.5;0;;;;0;0;11;134.3;;1965
ROB;26.11.1964;5;15.5;-0.5;72;6.4;0;;;;0;0;11;134.3;;1965
ROB;27.11.1964;2.8;6.5;-1;86.7;6.5;0;;;;0;0;11;134.3;;1965
ROB;28.11.1964;1;3.4;-0.5;88;5.8;32.8;;;;0;0;11;134.3;;1965
ROB;29.11.1964;1.1;2.7;-0.2;93.3;6.1;14.8;;;;8;0.08;11;137.26;;1965
ROB;30.11.1964;0.2;2.4;-1.9;88;5.6;5.1;;;;10;0.1;11;138;;1965
ROB;01.12.1964;-4.3;1.4;-8.2;74.3;3.5;0;;;;15;0.15;12;190.2;;1965
ROB;02.12.1964;-5.2;-2;-9.2;84.7;3.7;1.3;;;;15;0.15;12;190.2;;1965
ROB;03.12.1964;-2;3;-10.5;61;2.9;0;;;;16;0.16;12;190.46;;1965
ROB;04.12.1964;-3.6;-0.2;-5.5;41;1.9;0;;;;13;0.13;12;189.68;;1965
ROB;05.12.1964;-3.7;-2.5;-6;65;2.9;0.2;;;;13;0.13;12;189.68;;1965
ROB;06.12.1964;3;8.9;-8;55;3.4;0;;;;13;0.13;12;189.68;;1965
ROB;07.12.1964;-0.3;9;-4.4;72;4.4;0;;;;12;0.12;12;189.42;;1965
ROB;08.12.1964;-1.4;5.4;-5.6;70;3.8;0;;;;12;0.12;12;189.42;;1965
ROB;09.12.1964;-0.8;7.2;-4.5;74.3;4.4;0;;;;11;0.11;12;189.16;;1965
ROB;10.12.1964;-0.5;7.1;-5.1;72.3;4.2;0;;;;10;0.1;12;188.9;;1965
ROB;11.12.1964;-0.3;5.8;-3.2;65;4;0;;;;9;0.09;12;188.64;;1965
ROB;12.12.1964;-1.1;6.7;-5.4;65;3.6;0;;;;8;0.08;12;188.38;;1965
ROB;13.12.1964;-0.5;5.3;-5.5;70;4.1;0;;;;8;0.08;12;188.38;;1965
ROB;14.12.1964;-0.6;5.7;-4.2;70.7;4.1;1.1;;;;7;0.07;12;188.12;;1965
ROB;15.12.1964;0.6;1.5;-2.1;95;6;3.1;;;;8;0.08;12;188.38;;1965
ROB;16.12.1964;1.1;1.9;-2.6;95.7;6.3;29.8;;;;8;0.08;12;188.38;;1965
ROB;17.12.1964;1.7;5.3;-0.3;92.7;6.7;0.4;;;;8;0.08;12;188.38;;1965
ROB;18.12.1964;1.9;4.5;-2.1;80.3;5.5;0.2;;;;8;0.08;12;188.38;;1965
ROB;19.12.1964;2.4;5.2;0.9;86.3;6.3;3.4;;;;8;0.08;12;188.38;;1965
ROB;20.12.1964;0.5;3.7;-2.9;82;5.2;1.8;;;;7;0.07;12;188.12;;1965
ROB;21.12.1964;0.7;1.7;-0.5;92.7;6;0.3;;;;8;0.08;12;188.38;;1965
ROB;22.12.1964;-2;4.6;-5.5;74.3;3.9;0;;;;8;0.08;12;188.38;;1965
ROB;23.12.1964;-3.2;4.3;-6.5;73.7;3.6;0;;;;8;0.08;12;188.38;;1965
ROB;24.12.1964;-3.3;3.5;-7.5;74.7;3.6;0;;;;8;0.08;12;188.38;;1965
ROB;25.12.1964;-4.6;2.6;-8.5;66.7;2.9;0;;;;8;0.08;12;188.38;;1965
ROB;26.12.1964;-2.5;1.6;-8;47.3;2.4;0;;;;8;0.08;12;188.38;;1965
ROB;27.12.1964;-4.9;-3.3;-6;69.3;2.9;3.4;;;;7;0.07;12;188.12;;1965
ROB;28.12.1964;-7.4;-4.2;-10.5;93;3.6;4.8;;;;11;0.11;12;189.16;;1965
ROB;29.12.1964;-4;-0.8;-11.5;70.3;3.3;0.2;;;;17;0.17;12;190.72;;1965
ROB;30.12.1964;-6.5;1;-13.2;65.3;2.4;0;;;;17;0.17;12;190.72;;1965
ROB;31.12.1964;-4.9;1.2;-9.2;73.3;3.1;0;;;;17;0.17;12;190.72;;1965
ROB;01.01.1965;-2.1;2.1;-8.5;77;4;1.6;;;;17;0.17;1;225.57;;1965
ROB;02.01.1965;-0.1;1.7;-2.1;73;4.3;2.2;;;;19;0.19;1;226.19;;1965
ROB;03.01.1965;-0.9;1;-2.2;37.3;2.2;0;;;;34;0.34;1;230.84;;1965
ROB;04.01.1965;-2.6;-1.2;-4;32;1.6;0;;;;25;0.25;1;228.05;;1965
ROB;05.01.1965;-5.1;1.2;-12.2;54.3;2.2;0;;;;19;0.19;1;226.19;;1965
ROB;06.01.1965;3.4;7.2;-7.1;46.3;3.3;0;;;;17;0.17;1;225.57;;1965
ROB;07.01.1965;3.2;7.2;-0.2;44;3.4;0;;;;15;0.15;1;224.95;;1965
ROB;08.01.1965;0.9;8.3;-4.5;66.7;4.3;0;;;;14;0.14;1;224.64;;1965
ROB;09.01.1965;1.3;5;-4.1;65.3;4.1;0;;;;13;0.13;1;224.33;;1965
ROB;10.01.1965;6.9;8.2;-3.5;37.3;3.7;0;;;;13;0.13;1;224.33;;1965
ROB;11.01.1965;0.1;7.8;-2.6;72;4.6;0;;;;10;0.1;1;223.4;;1965
ROB;12.01.1965;-2.4;2.4;-6;80.7;4.1;0;;;;10;0.1;1;223.4;;1965
ROB;13.01.1965;-0.9;3.2;-5.5;77.3;4.3;0;;;;10;0.1;1;223.4;;1965
ROB;14.01.1965;1.7;4.6;-2;59;3.8;0;;;;10;0.1;1;223.4;;1965
ROB;15.01.1965;-2.5;3.4;-5.2;50.7;2.6;0;;;;10;0.1;1;223.4;;1965
ROB;16.01.1965;0.2;4.6;-7.9;43;2.7;0;;;;10;0.1;1;223.4;;1965
ROB;17.01.1965;0;2.3;-5.3;55;3.2;5.2;;;;10;0.1;1;223.4;;1965
ROB;18.01.1965;-3.1;2.2;-6.7;73.3;3.8;2.9;;;;16;0.16;1;225.26;;1965
ROB;19.01.1965;-1.8;0.2;-6;57.7;2.9;0;;;;20;0.2;1;226.5;;1965
ROB;20.01.1965;-4.6;-0.7;-9.4;42;1.9;0;;;;15;0.15;1;224.95;;1965
ROB;21.01.1965;-3.6;2.8;-8.6;66.7;3.1;0;;;;15;0.15;1;224.95;;1965
ROB;22.01.1965;-2.5;3;-7;68;3.5;0;;;;14;0.14;1;224.64;;1965
ROB;23.01.1965;2.5;4.4;-3.6;37.7;2.8;0;;;;13;0.13;1;224.33;;1965
ROB;24.01.1965;-0.7;5.3;-5.1;42.7;2.6;0;;;;12;0.12;1;224.02;;1965
ROB;25.01.1965;-1.3;3.9;-5.7;61.3;3.4;0;;;;12;0.12;1;224.02;;1965
ROB;26.01.1965;-2.4;1;-7.1;70;3.5;2.6;;;;12;0.12;1;224.02;;1965
ROB;27.01.1965;-2.9;-1.9;-4.2;91.7;4.5;10.1;;;;17;0.17;1;225.57;;1965
ROB;28.01.1965;-0.4;1;-3.2;91.3;5.3;10.8;;;;31;0.31;1;229.91;;1965
ROB;29.01.1965;1.1;2;-0.4;93.7;6.2;4.3;;;;26;0.26;1;228.36;;1965
ROB;30.01.1965;1.7;2.3;-0.2;94;6.4;4.7;;;;24;0.24;1;227.74;;1965
ROB;31.01.1965;1.8;3.5;0.7;94.3;6.7;3.8;;;;21;0.21;1;226.81;;1965
ROB;01.02.1965;4.5;9;0.8;53.7;4.3;0;;;;17;0.17;2;265.83;;1965
ROB;02.02.1965;1.3;4.6;-3.4;23.7;1.5;0;;;;15;0.15;2;265.65;;1965
ROB;03.02.1965;2.1;5.2;-0.5;22.7;1.6;0;;;;15;0.15;2;265.65;;1965
ROB;04.02.1965;-0.6;1.4;-2.3;31.7;1.9;0;;;;13;0.13;2;265.47;;1965
ROB;05.02.1965;-0.3;3.6;-7.6;44;2.6;0;;;;11;0.11;2;265.29;;1965
ROB;06.02.1965;0.6;2.4;-0.7;34.3;2.2;0;;;;10;0.1;2;265.2;;1965
ROB;07.02.1965;2;4.9;-3.9;38;2.6;0;;;;9;0.09;2;265.11;;1965
ROB;08.02.1965;-2.2;4.6;-6.4;36.3;2.1;0;;;;9;0.09;2;265.11;;1965
ROB;09.02.1965;-5.3;-1.3;-7.5;33.7;1.4;0;;;;9;0.09;2;265.11;;1965
ROB;10.02.1965;-3;1.9;-13.3;38.7;1.6;0;;;;9;0.09;2;265.11;;1965
ROB;11.02.1965;-0.8;4.6;-5;50;2.9;0;;;;8;0.08;2;265.02;;1965
ROB;12.02.1965;-4.7;0.9;-9;72.3;3.1;0;;;;8;0.08;2;265.02;;1965
ROB;13.02.1965;-1.6;4.1;-8.1;64.7;3.4;0;;;;8;0.08;2;265.02;;1965
ROB;14.02.1965;-1.2;2;-4.2;56.7;3.1;0;;;;6;0.06;2;264.84;;1965
ROB;15.02.1965;-3.4;-1.4;-5;38;1.8;0;;;;5;0.05;2;264.75;;1965
ROB;16.02.1965;-5.8;-3.1;-7.4;46.7;1.9;0;;;;4;0.04;2;264.66;;1965
ROB;17.02.1965;-6.5;-4.3;-8;35.3;1.4;0;;;;4;0.04;2;264.66;;1965
ROB;18.02.1965;-6.2;-1.3;-13.7;50.7;1.8;0;;;;4;0.04;2;264.66;;1965
ROB;19.02.1965;-1.5;4.2;-9.6;47.3;2.4;0;;;;3;0.03;2;264.57;;1965
ROB;20.02.1965;-4.7;-0.2;-11.7;74.3;3.2;0.5;;;;3;0.03;2;264.57;;1965
ROB;21.02.1965;-4.4;1;-8.3;64.7;2.9;0;;;;4;0.04;2;264.66;;1965
ROB;22.02.1965;-4.3;4;-11;52.7;2.2;0;;;;4;0.04;2;264.66;;1965
ROB;23.02.1965;-4.1;3.5;-10;58.7;2.5;0;;;;3;0.03;2;264.57;;1965
ROB;24.02.1965;-4.1;3.4;-10;61.7;2.7;0;;;;3;0.03;2;264.57;;1965
ROB;25.02.1965;1.5;6.4;-8.3;34.7;2.1;0;;;;3;0.03;2;264.57;;1965
ROB;26.02.1965;-2.7;3.4;-8.4;58.3;2.9;0;;;;3;0.03;2;264.57;;1965
ROB;27.02.1965;-0.9;1.4;-3;32.7;1.9;0;;;;2;0.02;2;264.48;;1965
ROB;28.02.1965;-1.5;3.4;-9;57.7;3;0.8;;;;2;0.02;2;264.48;;1965
ROB;01.03.1965;-1.7;0.3;-3.5;95.7;5.1;23.8;;;;5;0.05;3;318.45;;1965
ROB;02.03.1965;-0.5;1.3;-1.9;94.7;5.7;14.7;;;;24;0.24;3;319.02;;1965
ROB;03.03.1965;-4.5;-0.3;-7;35;1.6;0;;;;34;0.34;3;319.32;;1965
ROB;04.03.1965;-7.2;-1.2;-17.2;67;2.2;1.8;;;;34;0.34;3;319.32;;1965
ROB;05.03.1965;-3.1;0.5;-7.5;76;3.8;0;;;;24;0.24;3;319.02;;1965
ROB;06.03.1965;0.4;2.9;-4;31.7;2;0;;;;23;0.23;3;318.99;;1965
ROB;07.03.1965;-1.5;2.4;-8.5;37.3;2.1;0;;;;23;0.23;3;318.99;;1965
ROB;08.03.1965;-3;3.2;-13.5;49;2.1;0;;;;22;0.22;3;318.96;;1965
ROB;09.03.1965;-7.5;2.2;-12.9;62;2.2;0;;;;21;0.21;3;318.93;;1965
ROB;10.03.1965;-6.8;3;-14.5;61.3;2.2;0;;;;21;0.21;3;318.93;;1965
ROB;11.03.1965;-6;4.2;-13.5;66.3;2.6;0;;;;20;0.2;3;318.9;;1965
