Werte_Zug:;;monat;HS_m;h_year
05.12.1994;0;12;0;1995
06.12.1994;0;12;0;1995
07.12.1994;0;12;0;1995
08.12.1994;0;12;0;1995
09.12.1994;0;12;0;1995
10.12.1994;0;12;0;1995
11.12.1994;0;12;0;1995
12.12.1994;0;12;0;1995
13.12.1994;0;12;0;1995
14.12.1994;0;12;0;1995
15.12.1994;15;12;0.15;1995
16.12.1994;14;12;0.14;1995
17.12.1994;14;12;0.14;1995
18.12.1994;13;12;0.13;1995
19.12.1994;11;12;0.11;1995
20.12.1994;18;12;0.18;1995
21.12.1994;31;12;0.31;1995
22.12.1994;35;12;0.35;1995
23.12.1994;31;12;0.31;1995
24.12.1994;30;12;0.3;1995
25.12.1994;27;12;0.27;1995
26.12.1994;27;12;0.27;1995
27.12.1994;25;12;0.25;1995
28.12.1994;24;12;0.24;1995
29.12.1994;22;12;0.22;1995
30.12.1994;20;12;0.2;1995
31.12.1994;42;12;0.42;1995
01.01.1995;54;1;0.54;1995
02.01.1995;58;1;0.58;1995
03.01.1995;74;1;0.74;1995
04.01.1995;66;1;0.66;1995
05.01.1995;63;1;0.63;1995
06.01.1995;60;1;0.6;1995
07.01.1995;59;1;0.59;1995
08.01.1995;61;1;0.61;1995
09.01.1995;60;1;0.6;1995
10.01.1995;68;1;0.68;1995
11.01.1995;95;1;0.95;1995
12.01.1995;125;1;1.25;1995
13.01.1995;128;1;1.28;1995
14.01.1995;120;1;1.2;1995
15.01.1995;115;1;1.15;1995
16.01.1995;108;1;1.08;1995
17.01.1995;105;1;1.05;1995
18.01.1995;104;1;1.04;1995
19.01.1995;108;1;1.08;1995
20.01.1995;109;1;1.09;1995
21.01.1995;110;1;1.1;1995
22.01.1995;103;1;1.03;1995
23.01.1995;90;1;0.9;1995
24.01.1995;86;1;0.86;1995
25.01.1995;109;1;1.09;1995
26.01.1995;85;1;0.85;1995
27.01.1995;94;1;0.94;1995
28.01.1995;95;1;0.95;1995
29.01.1995;94;1;0.94;1995
30.01.1995;103;1;1.03;1995
31.01.1995;118;1;1.18;1995
01.02.1995;115;2;1.15;1995
02.02.1995;114;2;1.14;1995
03.02.1995;110;2;1.1;1995
04.02.1995;110;2;1.1;1995
05.02.1995;111;2;1.11;1995
06.02.1995;108;2;1.08;1995
07.02.1995;107;2;1.07;1995
08.02.1995;104;2;1.04;1995
09.02.1995;105;2;1.05;1995
10.02.1995;113;2;1.13;1995
11.02.1995;112;2;1.12;1995
12.02.1995;115;2;1.15;1995
13.02.1995;110;2;1.1;1995
14.02.1995;108;2;1.08;1995
15.02.1995;109;2;1.09;1995
16.02.1995;105;2;1.05;1995
17.02.1995;105;2;1.05;1995
18.02.1995;125;2;1.25;1995
19.02.1995;126;2;1.26;1995
20.02.1995;120;2;1.2;1995
21.02.1995;110;2;1.1;1995
22.02.1995;112;2;1.12;1995
23.02.1995;111;2;1.11;1995
24.02.1995;119;2;1.19;1995
25.02.1995;135;2;1.35;1995
26.02.1995;145;2;1.45;1995
27.02.1995;165;2;1.65;1995
28.02.1995;156;2;1.56;1995
01.03.1995;148;3;1.48;1995
02.03.1995;144;3;1.44;1995
03.03.1995;140;3;1.4;1995
04.03.1995;148;3;1.48;1995
05.03.1995;155;3;1.55;1995
06.03.1995;150;3;1.5;1995
07.03.1995;155;3;1.55;1995
08.03.1995;150;3;1.5;1995
09.03.1995;148;3;1.48;1995
10.03.1995;145;3;1.45;1995
11.03.1995;143;3;1.43;1995
12.03.1995;137;3;1.37;1995
13.03.1995;131;3;1.31;1995
14.03.1995;130;3;1.3;1995
15.03.1995;130;3;1.3;1995
16.03.1995;139;3;1.39;1995
17.03.1995;138;3;1.38;1995
18.03.1995;135;3;1.35;1995
19.03.1995;135;3;1.35;1995
20.03.1995;145;3;1.45;1995
21.03.1995;178;3;1.78;1995
22.03.1995;188;3;1.88;1995
23.03.1995;168;3;1.68;1995
24.03.1995;156;3;1.56;1995
25.03.1995;145;3;1.45;1995
26.03.1995;139;3;1.39;1995
27.03.1995;140;3;1.4;1995
28.03.1995;165;3;1.65;1995
29.03.1995;175;3;1.75;1995
30.03.1995;190;3;1.9;1995
31.03.1995;177;3;1.77;1995
01.04.1995;189;4;1.89;1995
02.04.1995;180;4;1.8;1995
03.04.1995;165;4;1.65;1995
04.04.1995;160;4;1.6;1995
05.04.1995;152;4;1.52;1995
06.04.1995;145;4;1.45;1995
07.04.1995;141;4;1.41;1995
08.04.1995;135;4;1.35;1995
09.04.1995;155;4;1.55;1995
10.04.1995;145;4;1.45;1995
11.04.1995;135;4;1.35;1995
12.04.1995;135;4;1.35;1995
13.04.1995;148;4;1.48;1995
14.04.1995;145;4;1.45;1995
15.04.1995;152;4;1.52;1995
16.04.1995;145;4;1.45;1995
17.04.1995;157;4;1.57;1995
18.04.1995;145;4;1.45;1995
19.04.1995;137;4;1.37;1995
20.04.1995;136;4;1.36;1995
21.04.1995;135;4;1.35;1995
22.04.1995;124;4;1.24;1995
23.04.1995;114;4;1.14;1995
24.04.1995;105;4;1.05;1995
25.04.1995;105;4;1.05;1995
26.04.1995;109;4;1.09;1995
27.04.1995;101;4;1.01;1995
28.04.1995;96;4;0.96;1995
29.04.1995;91;4;0.91;1995
30.04.1995;85;4;0.85;1995
01.05.1995;80;5;0.8;1995
02.05.1995;76;5;0.76;1995
03.05.1995;70;5;0.7;1995
04.05.1995;63;5;0.63;1995
05.05.1995;55;5;0.55;1995
06.05.1995;47;5;0.47;1995
07.05.1995;42;5;0.42;1995
08.05.1995;29;5;0.29;1995
09.05.1995;21;5;0.21;1995
10.05.1995;14;5;0.14;1995
11.05.1995;11;5;0.11;1995
12.05.1995;9;5;0.09;1995
13.05.1995;5;5;0.05;1995
14.05.1995;10;5;0.1;1995
15.05.1995;5;5;0.05;1995
16.05.1995;3;5;0.03;1995
17.05.1995;0;5;0;1995
18.05.1995;0;5;0;1995
19.05.1995;0;5;0;1995
20.05.1995;0;5;0;1995
21.05.1995;10;5;0.1;1995
22.05.1995;7;5;0.07;1995
23.05.1995;2;5;0.02;1995
24.05.1995;0;5;0;1995
25.05.1995;0;5;0;1995
26.05.1995;0;5;0;1995
27.05.1995;0;5;0;1995
28.05.1995;0;5;0;1995
29.05.1995;0;5;0;1995
30.05.1995;0;5;0;1995
31.05.1995;0;5;0;1995
01.06.1995;0;6;0;1995
02.06.1995;0;6;0;1995
03.06.1995;0;6;0;1995
04.06.1995;0;6;0;1995
05.06.1995;0;6;0;1995
06.06.1995;0;6;0;1995
07.06.1995;0;6;0;1995
08.06.1995;0;6;0;1995
09.06.1995;0;6;0;1995
10.06.1995;0;6;0;1995
11.06.1995;0;6;0;1995
12.06.1995;0;6;0;1995
13.06.1995;0;6;0;1995
14.06.1995;0;6;0;1995
15.06.1995;0;6;0;1995
16.06.1995;0;6;0;1995
17.06.1995;0;6;0;1995
18.06.1995;0;6;0;1995
19.06.1995;0;6;0;1995
20.06.1995;0;6;0;1995
21.06.1995;0;6;0;1995
22.06.1995;0;6;0;1995
23.06.1995;0;6;0;1995
24.06.1995;0;6;0;1995
25.06.1995;0;6;0;1995
26.06.1995;0;6;0;1995
27.06.1995;0;6;0;1995
28.06.1995;0;6;0;1995
29.06.1995;0;6;0;1995
30.06.1995;0;6;0;1995
01.07.1995;0;7;0;1995
02.07.1995;0;7;0;1995
03.07.1995;0;7;0;1995
04.07.1995;0;7;0;1995
05.07.1995;0;7;0;1995
06.07.1995;0;7;0;1995
07.07.1995;0;7;0;1995
08.07.1995;0;7;0;1995
09.07.1995;0;7;0;1995
10.07.1995;0;7;0;1995
11.07.1995;0;7;0;1995
12.07.1995;0;7;0;1995
13.07.1995;0;7;0;1995
14.07.1995;0;7;0;1995
15.07.1995;0;7;0;1995
16.07.1995;0;7;0;1995
17.07.1995;0;7;0;1995
18.07.1995;0;7;0;1995
19.07.1995;0;7;0;1995
20.07.1995;0;7;0;1995
21.07.1995;0;7;0;1995
22.07.1995;0;7;0;1995
23.07.1995;0;7;0;1995
24.07.1995;0;7;0;1995
25.07.1995;0;7;0;1995
26.07.1995;0;7;0;1995
27.07.1995;0;7;0;1995
28.07.1995;0;7;0;1995
29.07.1995;0;7;0;1995
30.07.1995;0;7;0;1995
31.07.1995;0;7;0;1995
01.08.1995;0;8;0;1995
02.08.1995;0;8;0;1995
03.08.1995;0;8;0;1995
04.08.1995;0;8;0;1995
05.08.1995;0;8;0;1995
06.08.1995;0;8;0;1995
07.08.1995;0;8;0;1995
08.08.1995;0;8;0;1995
09.08.1995;0;8;0;1995
10.08.1995;0;8;0;1995
11.08.1995;0;8;0;1995
12.08.1995;0;8;0;1995
13.08.1995;0;8;0;1995
14.08.1995;0;8;0;1995
15.08.1995;0;8;0;1995
16.08.1995;0;8;0;1995
17.08.1995;0;8;0;1995
18.08.1995;0;8;0;1995
19.08.1995;0;8;0;1995
20.08.1995;0;8;0;1995
21.08.1995;0;8;0;1995
22.08.1995;0;8;0;1995
23.08.1995;0;8;0;1995
24.08.1995;0;8;0;1995
25.08.1995;0;8;0;1995
26.08.1995;0;8;0;1995
27.08.1995;0;8;0;1995
28.08.1995;0;8;0;1995
29.08.1995;7;8;0.07;1995
30.08.1995;15;8;0.15;1995
31.08.1995;13;8;0.13;1995
01.09.1995;8;9;0.08;1995
02.09.1995;3;9;0.03;1995
03.09.1995;0;9;0;1995
04.09.1995;0;9;0;1995
05.09.1995;0;9;0;1995
06.09.1995;0;9;0;1995
07.09.1995;0;9;0;1995
08.09.1995;0;9;0;1995
09.09.1995;0;9;0;1995
10.09.1995;0;9;0;1995
11.09.1995;0;9;0;1995
12.09.1995;0;9;0;1995
13.09.1995;0;9;0;1995
14.09.1995;0;9;0;1995
15.09.1995;0;9;0;1995
16.09.1995;0;9;0;1995
17.09.1995;0;9;0;1995
18.09.1995;0;9;0;1995
19.09.1995;0;9;0;1995
20.09.1995;0;9;0;1995
21.09.1995;0;9;0;1995
22.09.1995;0;9;0;1995
23.09.1995;0;9;0;1995
24.09.1995;0;9;0;1995
25.09.1995;0;9;0;1995
26.09.1995;0;9;0;1995
27.09.1995;0;9;0;1995
28.09.1995;0;9;0;1995
29.09.1995;0;9;0;1995
30.09.1995;0;9;0;1995
01.10.1995;0;10;0;1996
02.10.1995;0;10;0;1996
03.10.1995;0;10;0;1996
04.10.1995;0;10;0;1996
05.10.1995;0;10;0;1996
06.10.1995;0;10;0;1996
07.10.1995;0;10;0;1996
08.10.1995;0;10;0;1996
09.10.1995;0;10;0;1996
10.10.1995;0;10;0;1996
11.10.1995;0;10;0;1996
12.10.1995;0;10;0;1996
13.10.1995;0;10;0;1996
14.10.1995;0;10;0;1996
15.10.1995;0;10;0;1996
16.10.1995;0;10;0;1996
17.10.1995;0;10;0;1996
18.10.1995;0;10;0;1996
19.10.1995;0;10;0;1996
20.10.1995;0;10;0;1996
21.10.1995;0;10;0;1996
22.10.1995;0;10;0;1996
23.10.1995;0;10;0;1996
24.10.1995;0;10;0;1996
25.10.1995;0;10;0;1996
26.10.1995;0;10;0;1996
27.10.1995;0;10;0;1996
28.10.1995;0;10;0;1996
29.10.1995;0;10;0;1996
30.10.1995;0;10;0;1996
31.10.1995;0;10;0;1996
01.11.1995;0;11;0;1996
02.11.1995;7;11;0.07;1996
03.11.1995;15;11;0.15;1996
04.11.1995;28;11;0.28;1996
05.11.1995;24;11;0.24;1996
06.11.1995;18;11;0.18;1996
07.11.1995;14;11;0.14;1996
08.11.1995;12;11;0.12;1996
09.11.1995;10;11;0.1;1996
10.11.1995;9;11;0.09;1996
11.11.1995;5;11;0.05;1996
12.11.1995;0;11;0;1996
13.11.1995;0;11;0;1996
14.11.1995;0;11;0;1996
15.11.1995;0;11;0;1996
16.11.1995;0;11;0;1996
17.11.1995;0;11;0;1996
18.11.1995;18;11;0.18;1996
19.11.1995;33;11;0.33;1996
20.11.1995;43;11;0.43;1996
21.11.1995;40;11;0.4;1996
22.11.1995;36;11;0.36;1996
23.11.1995;34;11;0.34;1996
24.11.1995;34;11;0.34;1996
25.11.1995;34;11;0.34;1996
26.11.1995;34;11;0.34;1996
27.11.1995;32;11;0.32;1996
28.11.1995;30;11;0.3;1996
29.11.1995;43;11;0.43;1996
30.11.1995;36;11;0.36;1996
01.12.1995;36;12;0.36;1996
02.12.1995;36;12;0.36;1996
03.12.1995;35;12;0.35;1996
04.12.1995;39;12;0.39;1996
05.12.1995;38;12;0.38;1996
06.12.1995;36;12;0.36;1996
07.12.1995;36;12;0.36;1996
08.12.1995;35;12;0.35;1996
09.12.1995;35;12;0.35;1996
10.12.1995;35;12;0.35;1996
11.12.1995;35;12;0.35;1996
12.12.1995;35;12;0.35;1996
13.12.1995;42;12;0.42;1996
14.12.1995;41;12;0.41;1996
15.12.1995;40;12;0.4;1996
16.12.1995;39;12;0.39;1996
17.12.1995;38;12;0.38;1996
18.12.1995;42;12;0.42;1996
19.12.1995;50;12;0.5;1996
20.12.1995;46;12;0.46;1996
21.12.1995;43;12;0.43;1996
22.12.1995;38;12;0.38;1996
23.12.1995;30;12;0.3;1996
24.12.1995;25;12;0.25;1996
25.12.1995;24;12;0.24;1996
26.12.1995;35;12;0.35;1996
27.12.1995;49;12;0.49;1996
28.12.1995;46;12;0.46;1996
29.12.1995;45;12;0.45;1996
30.12.1995;54;12;0.54;1996
31.12.1995;52;12;0.52;1996
01.01.1996;58;1;0.58;1996
02.01.1996;55;1;0.55;1996
03.01.1996;54;1;0.54;1996
04.01.1996;52;1;0.52;1996
05.01.1996;51;1;0.51;1996
06.01.1996;49;1;0.49;1996
07.01.1996;48;1;0.48;1996
08.01.1996;55;1;0.55;1996
09.01.1996;53;1;0.53;1996
10.01.1996;50;1;0.5;1996
11.01.1996;46;1;0.46;1996
12.01.1996;46;1;0.46;1996
13.01.1996;46;1;0.46;1996
14.01.1996;44;1;0.44;1996
15.01.1996;44;1;0.44;1996
16.01.1996;43;1;0.43;1996
17.01.1996;42;1;0.42;1996
18.01.1996;42;1;0.42;1996
19.01.1996;42;1;0.42;1996
20.01.1996;42;1;0.42;1996
21.01.1996;41;1;0.41;1996
22.01.1996;41;1;0.41;1996
23.01.1996;41;1;0.41;1996
24.01.1996;41;1;0.41;1996
25.01.1996;41;1;0.41;1996
26.01.1996;41;1;0.41;1996
27.01.1996;41;1;0.41;1996
28.01.1996;41;1;0.41;1996
29.01.1996;41;1;0.41;1996
30.01.1996;41;1;0.41;1996
31.01.1996;41;1;0.41;1996
01.02.1996;41;2;0.41;1996
02.02.1996;41;2;0.41;1996
03.02.1996;41;2;0.41;1996
04.02.1996;43;2;0.43;1996
05.02.1996;45;2;0.45;1996
06.02.1996;45;2;0.45;1996
07.02.1996;45;2;0.45;1996
08.02.1996;45;2;0.45;1996
09.02.1996;50;2;0.5;1996
10.02.1996;50;2;0.5;1996
11.02.1996;49;2;0.49;1996
12.02.1996;51;2;0.51;1996
13.02.1996;46;2;0.46;1996
14.02.1996;68;2;0.68;1996
15.02.1996;66;2;0.66;1996
16.02.1996;61;2;0.61;1996
17.02.1996;68;2;0.68;1996
18.02.1996;75;2;0.75;1996
19.02.1996;86;2;0.86;1996
20.02.1996;80;2;0.8;1996
21.02.1996;83;2;0.83;1996
22.02.1996;84;2;0.84;1996
23.02.1996;79;2;0.79;1996
24.02.1996;78;2;0.78;1996
25.02.1996;76;2;0.76;1996
26.02.1996;75;2;0.75;1996
27.02.1996;69;2;0.69;1996
28.02.1996;68;2;0.68;1996
29.02.1996;68;2;0.68;1996
01.03.1996;68;3;0.68;1996
02.03.1996;76;3;0.76;1996
03.03.1996;73;3;0.73;1996
04.03.1996;71;3;0.71;1996
05.03.1996;70;3;0.7;1996
06.03.1996;70;3;0.7;1996
07.03.1996;70;3;0.7;1996
08.03.1996;69;3;0.69;1996
09.03.1996;69;3;0.69;1996
10.03.1996;68;3;0.68;1996
11.03.1996;67;3;0.67;1996
12.03.1996;69;3;0.69;1996
13.03.1996;69;3;0.69;1996
14.03.1996;68;3;0.68;1996
15.03.1996;64;3;0.64;1996
16.03.1996;60;3;0.6;1996
17.03.1996;54;3;0.54;1996
18.03.1996;51;3;0.51;1996
19.03.1996;46;3;0.46;1996
20.03.1996;44;3;0.44;1996
21.03.1996;41;3;0.41;1996
22.03.1996;65;3;0.65;1996
23.03.1996;68;3;0.68;1996
24.03.1996;54;3;0.54;1996
25.03.1996;48;3;0.48;1996
26.03.1996;42;3;0.42;1996
27.03.1996;38;3;0.38;1996
28.03.1996;39;3;0.39;1996
29.03.1996;41;3;0.41;1996
30.03.1996;49;3;0.49;1996
31.03.1996;55;3;0.55;1996
01.04.1996;46;4;0.46;1996
02.04.1996;51;4;0.51;1996
03.04.1996;56;4;0.56;1996
04.04.1996;51;4;0.51;1996
05.04.1996;50;4;0.5;1996
06.04.1996;40;4;0.4;1996
07.04.1996;36;4;0.36;1996
08.04.1996;32;4;0.32;1996
09.04.1996;31;4;0.31;1996
10.04.1996;25;4;0.25;1996
11.04.1996;21;4;0.21;1996
12.04.1996;21;4;0.21;1996
13.04.1996;32;4;0.32;1996
14.04.1996;37;4;0.37;1996
15.04.1996;22;4;0.22;1996
16.04.1996;19;4;0.19;1996
17.04.1996;16;4;0.16;1996
18.04.1996;10;4;0.1;1996
19.04.1996;6;4;0.06;1996
20.04.1996;0;4;0;1996
21.04.1996;0;4;0;1996
22.04.1996;0;4;0;1996
23.04.1996;0;4;0;1996
24.04.1996;0;4;0;1996
25.04.1996;0;4;0;1996
26.04.1996;0;4;0;1996
27.04.1996;0;4;0;1996
28.04.1996;0;4;0;1996
29.04.1996;0;4;0;1996
30.04.1996;0;4;0;1996
01.05.1996;0;5;0;1996
02.05.1996;0;5;0;1996
03.05.1996;0;5;0;1996
04.05.1996;0;5;0;1996
05.05.1996;0;5;0;1996
06.05.1996;0;5;0;1996
07.05.1996;0;5;0;1996
08.05.1996;0;5;0;1996
09.05.1996;0;5;0;1996
10.05.1996;0;5;0;1996
11.05.1996;0;5;0;1996
12.05.1996;0;5;0;1996
13.05.1996;0;5;0;1996
14.05.1996;0;5;0;1996
15.05.1996;0;5;0;1996
16.05.1996;0;5;0;1996
17.05.1996;0;5;0;1996
18.05.1996;0;5;0;1996
19.05.1996;0;5;0;1996
20.05.1996;0;5;0;1996
21.05.1996;0;5;0;1996
22.05.1996;0;5;0;1996
23.05.1996;0;5;0;1996
24.05.1996;0;5;0;1996
25.05.1996;0;5;0;1996
26.05.1996;0;5;0;1996
27.05.1996;0;5;0;1996
28.05.1996;0;5;0;1996
29.05.1996;0;5;0;1996
30.05.1996;0;5;0;1996
31.05.1996;0;5;0;1996
01.06.1996;0;6;0;1996
02.06.1996;0;6;0;1996
03.06.1996;0;6;0;1996
04.06.1996;0;6;0;1996
05.06.1996;0;6;0;1996
06.06.1996;0;6;0;1996
07.06.1996;0;6;0;1996
08.06.1996;0;6;0;1996
09.06.1996;0;6;0;1996
10.06.1996;0;6;0;1996
11.06.1996;0;6;0;1996
12.06.1996;0;6;0;1996
13.06.1996;0;6;0;1996
14.06.1996;0;6;0;1996
15.06.1996;0;6;0;1996
16.06.1996;0;6;0;1996
17.06.1996;0;6;0;1996
18.06.1996;0;6;0;1996
19.06.1996;0;6;0;1996
20.06.1996;0;6;0;1996
21.06.1996;0;6;0;1996
22.06.1996;0;6;0;1996
23.06.1996;0;6;0;1996
24.06.1996;0;6;0;1996
25.06.1996;0;6;0;1996
26.06.1996;0;6;0;1996
27.06.1996;0;6;0;1996
28.06.1996;0;6;0;1996
29.06.1996;0;6;0;1996
30.06.1996;0;6;0;1996
01.07.1996;0;7;0;1996
02.07.1996;0;7;0;1996
03.07.1996;0;7;0;1996
04.07.1996;0;7;0;1996
05.07.1996;0;7;0;1996
06.07.1996;0;7;0;1996
07.07.1996;0;7;0;1996
08.07.1996;0;7;0;1996
09.07.1996;0;7;0;1996
10.07.1996;0;7;0;1996
11.07.1996;0;7;0;1996
12.07.1996;0;7;0;1996
13.07.1996;0;7;0;1996
14.07.1996;0;7;0;1996
15.07.1996;0;7;0;1996
16.07.1996;0;7;0;1996
17.07.1996;0;7;0;1996
18.07.1996;0;7;0;1996
19.07.1996;0;7;0;1996
20.07.1996;0;7;0;1996
21.07.1996;0;7;0;1996
22.07.1996;0;7;0;1996
23.07.1996;0;7;0;1996
24.07.1996;0;7;0;1996
25.07.1996;0;7;0;1996
26.07.1996;0;7;0;1996
27.07.1996;0;7;0;1996
28.07.1996;0;7;0;1996
29.07.1996;0;7;0;1996
30.07.1996;0;7;0;1996
31.07.1996;0;7;0;1996
01.08.1996;0;8;0;1996
02.08.1996;0;8;0;1996
03.08.1996;0;8;0;1996
04.08.1996;0;8;0;1996
05.08.1996;0;8;0;1996
06.08.1996;0;8;0;1996
07.08.1996;0;8;0;1996
08.08.1996;0;8;0;1996
09.08.1996;0;8;0;1996
10.08.1996;0;8;0;1996
11.08.1996;0;8;0;1996
12.08.1996;0;8;0;1996
13.08.1996;0;8;0;1996
14.08.1996;0;8;0;1996
15.08.1996;0;8;0;1996
16.08.1996;0;8;0;1996
17.08.1996;0;8;0;1996
18.08.1996;0;8;0;1996
19.08.1996;0;8;0;1996
20.08.1996;0;8;0;1996
21.08.1996;0;8;0;1996
22.08.1996;0;8;0;1996
23.08.1996;0;8;0;1996
24.08.1996;0;8;0;1996
25.08.1996;0;8;0;1996
26.08.1996;0;8;0;1996
27.08.1996;0;8;0;1996
28.08.1996;0;8;0;1996
29.08.1996;0;8;0;1996
30.08.1996;0;8;0;1996
31.08.1996;0;8;0;1996
01.09.1996;0;9;0;1996
02.09.1996;0;9;0;1996
03.09.1996;0;9;0;1996
04.09.1996;0;9;0;1996
05.09.1996;0;9;0;1996
06.09.1996;0;9;0;1996
07.09.1996;0;9;0;1996
08.09.1996;0;9;0;1996
09.09.1996;0;9;0;1996
10.09.1996;0;9;0;1996
11.09.1996;0;9;0;1996
12.09.1996;0;9;0;1996
13.09.1996;2;9;0.02;1996
14.09.1996;23;9;0.23;1996
15.09.1996;13;9;0.13;1996
16.09.1996;8;9;0.08;1996
17.09.1996;2;9;0.02;1996
18.09.1996;0;9;0;1996
19.09.1996;0;9;0;1996
20.09.1996;0;9;0;1996
21.09.1996;0;9;0;1996
22.09.1996;0;9;0;1996
23.09.1996;0;9;0;1996
24.09.1996;0;9;0;1996
25.09.1996;0;9;0;1996
26.09.1996;0;9;0;1996
27.09.1996;0;9;0;1996
28.09.1996;0;9;0;1996
29.09.1996;0;9;0;1996
30.09.1996;0;9;0;1996
01.10.1996;0;10;0;1997
02.10.1996;0;10;0;1997
03.10.1996;0;10;0;1997
04.10.1996;0;10;0;1997
05.10.1996;0;10;0;1997
06.10.1996;0;10;0;1997
07.10.1996;0;10;0;1997
08.10.1996;0;10;0;1997
09.10.1996;0;10;0;1997
10.10.1996;0;10;0;1997
11.10.1996;0;10;0;1997
12.10.1996;0;10;0;1997
13.10.1996;0;10;0;1997
14.10.1996;0;10;0;1997
15.10.1996;0;10;0;1997
16.10.1996;0;10;0;1997
17.10.1996;0;10;0;1997
18.10.1996;0;10;0;1997
19.10.1996;0;10;0;1997
20.10.1996;0;10;0;1997
21.10.1996;0;10;0;1997
22.10.1996;0;10;0;1997
23.10.1996;0;10;0;1997
24.10.1996;0;10;0;1997
25.10.1996;0;10;0;1997
26.10.1996;0;10;0;1997
27.10.1996;0;10;0;1997
28.10.1996;0;10;0;1997
29.10.1996;0;10;0;1997
30.10.1996;0;10;0;1997
31.10.1996;0;10;0;1997
01.11.1996;0;11;0;1997
02.11.1996;0;11;0;1997
03.11.1996;0;11;0;1997
04.11.1996;0;11;0;1997
05.11.1996;0;11;0;1997
06.11.1996;0;11;0;1997
07.11.1996;0;11;0;1997
08.11.1996;0;11;0;1997
09.11.1996;0;11;0;1997
10.11.1996;0;11;0;1997
11.11.1996;0;11;0;1997
12.11.1996;0;11;0;1997
13.11.1996;0;11;0;1997
14.11.1996;15;11;0.15;1997
15.11.1996;40;11;0.4;1997
16.11.1996;30;11;0.3;1997
17.11.1996;26;11;0.26;1997
18.11.1996;24;11;0.24;1997
19.11.1996;22;11;0.22;1997
20.11.1996;20;11;0.2;1997
21.11.1996;27;11;0.27;1997
22.11.1996;28;11;0.28;1997
23.11.1996;28;11;0.28;1997
24.11.1996;45;11;0.45;1997
25.11.1996;38;11;0.38;1997
26.11.1996;40;11;0.4;1997
27.11.1996;55;11;0.55;1997
28.11.1996;60;11;0.6;1997
29.11.1996;66;11;0.66;1997
30.11.1996;92;11;0.92;1997
01.12.1996;110;12;1.1;1997
02.12.1996;99;12;0.99;1997
03.12.1996;119;12;1.19;1997
04.12.1996;105;12;1.05;1997
05.12.1996;100;12;1;1997
06.12.1996;98;12;0.98;1997
07.12.1996;94;12;0.94;1997
08.12.1996;92;12;0.92;1997
09.12.1996;90;12;0.9;1997
10.12.1996;85;12;0.85;1997
11.12.1996;77;12;0.77;1997
12.12.1996;73;12;0.73;1997
13.12.1996;70;12;0.7;1997
14.12.1996;70;12;0.7;1997
15.12.1996;68;12;0.68;1997
16.12.1996;67;12;0.67;1997
17.12.1996;67;12;0.67;1997
18.12.1996;66;12;0.66;1997
19.12.1996;66;12;0.66;1997
20.12.1996;65;12;0.65;1997
21.12.1996;65;12;0.65;1997
22.12.1996;64;12;0.64;1997
23.12.1996;63;12;0.63;1997
24.12.1996;65;12;0.65;1997
25.12.1996;61;12;0.61;1997
26.12.1996;64;12;0.64;1997
27.12.1996;63;12;0.63;1997
28.12.1996;62;12;0.62;1997
29.12.1996;62;12;0.62;1997
30.12.1996;61;12;0.61;1997
31.12.1996;62;12;0.62;1997
01.01.1997;62;1;0.62;1997
02.01.1997;60;1;0.6;1997
03.01.1997;59;1;0.59;1997
04.01.1997;59;1;0.59;1997
05.01.1997;60;1;0.6;1997
06.01.1997;60;1;0.6;1997
07.01.1997;60;1;0.6;1997
08.01.1997;60;1;0.6;1997
09.01.1997;60;1;0.6;1997
10.01.1997;60;1;0.6;1997
11.01.1997;60;1;0.6;1997
12.01.1997;60;1;0.6;1997
13.01.1997;60;1;0.6;1997
14.01.1997;60;1;0.6;1997
15.01.1997;60;1;0.6;1997
16.01.1997;60;1;0.6;1997
17.01.1997;60;1;0.6;1997
18.01.1997;60;1;0.6;1997
19.01.1997;60;1;0.6;1997
20.01.1997;62;1;0.62;1997
21.01.1997;79;1;0.79;1997
22.01.1997;70;1;0.7;1997
23.01.1997;63;1;0.63;1997
24.01.1997;60;1;0.6;1997
25.01.1997;60;1;0.6;1997
26.01.1997;60;1;0.6;1997
27.01.1997;60;1;0.6;1997
28.01.1997;60;1;0.6;1997
29.01.1997;60;1;0.6;1997
30.01.1997;60;1;0.6;1997
31.01.1997;60;1;0.6;1997
01.02.1997;60;2;0.6;1997
02.02.1997;60;2;0.6;1997
03.02.1997;60;2;0.6;1997
04.02.1997;60;2;0.6;1997
05.02.1997;60;2;0.6;1997
06.02.1997;81;2;0.81;1997
07.02.1997;80;2;0.8;1997
08.02.1997;79;2;0.79;1997
09.02.1997;79;2;0.79;1997
10.02.1997;78;2;0.78;1997
11.02.1997;76;2;0.76;1997
12.02.1997;71;2;0.71;1997
13.02.1997;65;2;0.65;1997
14.02.1997;76;2;0.76;1997
15.02.1997;85;2;0.85;1997
16.02.1997;98;2;0.98;1997
17.02.1997;93;2;0.93;1997
18.02.1997;90;2;0.9;1997
19.02.1997;95;2;0.95;1997
20.02.1997;96;2;0.96;1997
21.02.1997;93;2;0.93;1997
22.02.1997;91;2;0.91;1997
23.02.1997;90;2;0.9;1997
24.02.1997;90;2;0.9;1997
25.02.1997;88;2;0.88;1997
26.02.1997;74;2;0.74;1997
27.02.1997;75;2;0.75;1997
28.02.1997;99;2;0.99;1997
01.03.1997;88;3;0.88;1997
