Werte_Lech:;HS_cm;monat;HS_m;h_year
05.12.1977;42;12;0.42;1978
06.12.1977;41;12;0.41;1978
07.12.1977;42;12;0.42;1978
08.12.1977;38;12;0.38;1978
09.12.1977;32;12;0.32;1978
10.12.1977;28;12;0.28;1978
11.12.1977;26;12;0.26;1978
12.12.1977;24;12;0.24;1978
13.12.1977;26;12;0.26;1978
14.12.1977;28;12;0.28;1978
15.12.1977;28;12;0.28;1978
16.12.1977;28;12;0.28;1978
17.12.1977;28;12;0.28;1978
18.12.1977;28;12;0.28;1978
19.12.1977;28;12;0.28;1978
20.12.1977;28;12;0.28;1978
21.12.1977;28;12;0.28;1978
22.12.1977;28;12;0.28;1978
23.12.1977;28;12;0.28;1978
24.12.1977;25;12;0.25;1978
25.12.1977;28;12;0.28;1978
26.12.1977;32;12;0.32;1978
27.12.1977;33;12;0.33;1978
28.12.1977;37;12;0.37;1978
29.12.1977;35;12;0.35;1978
30.12.1977;36;12;0.36;1978
31.12.1977;58;12;0.58;1978
01.01.1978;78;1;0.78;1978
02.01.1978;75;1;0.75;1978
03.01.1978;76;1;0.76;1978
04.01.1978;80;1;0.8;1978
05.01.1978;90;1;0.9;1978
06.01.1978;84;1;0.84;1978
07.01.1978;82;1;0.82;1978
08.01.1978;78;1;0.78;1978
09.01.1978;74;1;0.74;1978
10.01.1978;72;1;0.72;1978
11.01.1978;70;1;0.7;1978
12.01.1978;73;1;0.73;1978
13.01.1978;73;1;0.73;1978
14.01.1978;70;1;0.7;1978
15.01.1978;68;1;0.68;1978
16.01.1978;68;1;0.68;1978
17.01.1978;68;1;0.68;1978
18.01.1978;68;1;0.68;1978
19.01.1978;68;1;0.68;1978
20.01.1978;67;1;0.67;1978
21.01.1978;68;1;0.68;1978
22.01.1978;67;1;0.67;1978
23.01.1978;68;1;0.68;1978
24.01.1978;67;1;0.67;1978
25.01.1978;80;1;0.8;1978
26.01.1978;82;1;0.82;1978
27.01.1978;88;1;0.88;1978
28.01.1978;83;1;0.83;1978
29.01.1978;89;1;0.89;1978
30.01.1978;86;1;0.86;1978
31.01.1978;105;1;1.05;1978
01.02.1978;110;2;1.1;1978
02.02.1978;120;2;1.2;1978
03.02.1978;160;2;1.6;1978
04.02.1978;145;2;1.45;1978
05.02.1978;135;2;1.35;1978
06.02.1978;136;2;1.36;1978
07.02.1978;150;2;1.5;1978
08.02.1978;155;2;1.55;1978
09.02.1978;150;2;1.5;1978
10.02.1978;145;2;1.45;1978
11.02.1978;140;2;1.4;1978
12.02.1978;138;2;1.38;1978
13.02.1978;135;2;1.35;1978
14.02.1978;135;2;1.35;1978
15.02.1978;135;2;1.35;1978
16.02.1978;130;2;1.3;1978
17.02.1978;140;2;1.4;1978
18.02.1978;135;2;1.35;1978
19.02.1978;130;2;1.3;1978
20.02.1978;130;2;1.3;1978
21.02.1978;128;2;1.28;1978
22.02.1978;125;2;1.25;1978
23.02.1978;122;2;1.22;1978
24.02.1978;112;2;1.12;1978
25.02.1978;100;2;1;1978
26.02.1978;95;2;0.95;1978
27.02.1978;95;2;0.95;1978
28.02.1978;95;2;0.95;1978
01.03.1978;93;3;0.93;1978
02.03.1978;90;3;0.9;1978
03.03.1978;90;3;0.9;1978
04.03.1978;88;3;0.88;1978
05.03.1978;95;3;0.95;1978
06.03.1978;95;3;0.95;1978
07.03.1978;95;3;0.95;1978
08.03.1978;92;3;0.92;1978
09.03.1978;95;3;0.95;1978
10.03.1978;93;3;0.93;1978
11.03.1978;93;3;0.93;1978
12.03.1978;90;3;0.9;1978
13.03.1978;86;3;0.86;1978
14.03.1978;84;3;0.84;1978
15.03.1978;88;3;0.88;1978
16.03.1978;98;3;0.98;1978
17.03.1978;105;3;1.05;1978
18.03.1978;105;3;1.05;1978
19.03.1978;107;3;1.07;1978
20.03.1978;115;3;1.15;1978
21.03.1978;127;3;1.27;1978
22.03.1978;168;3;1.68;1978
23.03.1978;168;3;1.68;1978
24.03.1978;168;3;1.68;1978
25.03.1978;168;3;1.68;1978
26.03.1978;160;3;1.6;1978
27.03.1978;170;3;1.7;1978
28.03.1978;170;3;1.7;1978
29.03.1978;160;3;1.6;1978
30.03.1978;155;3;1.55;1978
31.03.1978;141;3;1.41;1978
01.04.1978;137;4;1.37;1978
02.04.1978;132;4;1.32;1978
03.04.1978;130;4;1.3;1978
04.04.1978;124;4;1.24;1978
05.04.1978;120;4;1.2;1978
06.04.1978;115;4;1.15;1978
07.04.1978;115;4;1.15;1978
08.04.1978;110;4;1.1;1978
09.04.1978;105;4;1.05;1978
10.04.1978;100;4;1;1978
11.04.1978;95;4;0.95;1978
12.04.1978;105;4;1.05;1978
13.04.1978;100;4;1;1978
14.04.1978;95;4;0.95;1978
15.04.1978;95;4;0.95;1978
16.04.1978;99;4;0.99;1978
17.04.1978;100;4;1;1978
18.04.1978;97;4;0.97;1978
19.04.1978;95;4;0.95;1978
20.04.1978;90;4;0.9;1978
21.04.1978;90;4;0.9;1978
22.04.1978;88;4;0.88;1978
23.04.1978;90;4;0.9;1978
24.04.1978;88;4;0.88;1978
25.04.1978;88;4;0.88;1978
26.04.1978;83;4;0.83;1978
27.04.1978;78;4;0.78;1978
28.04.1978;73;4;0.73;1978
29.04.1978;70;4;0.7;1978
30.04.1978;70;4;0.7;1978
01.05.1978;68;5;0.68;1978
02.05.1978;65;5;0.65;1978
03.05.1978;60;5;0.6;1978
04.05.1978;55;5;0.55;1978
05.05.1978;50;5;0.5;1978
06.05.1978;45;5;0.45;1978
07.05.1978;45;5;0.45;1978
08.05.1978;45;5;0.45;1978
09.05.1978;40;5;0.4;1978
10.05.1978;35;5;0.35;1978
11.05.1978;30;5;0.3;1978
12.05.1978;30;5;0.3;1978
13.05.1978;25;5;0.25;1978
14.05.1978;25;5;0.25;1978
15.05.1978;25;5;0.25;1978
16.05.1978;20;5;0.2;1978
17.05.1978;12;5;0.12;1978
18.05.1978;6;5;0.06;1978
19.05.1978;0;5;0;1978
20.05.1978;0;5;0;1978
21.05.1978;0;5;0;1978
22.05.1978;0;5;0;1978
23.05.1978;0;5;0;1978
24.05.1978;0;5;0;1978
25.05.1978;0;5;0;1978
26.05.1978;0;5;0;1978
27.05.1978;0;5;0;1978
28.05.1978;0;5;0;1978
29.05.1978;0;5;0;1978
30.05.1978;0;5;0;1978
31.05.1978;0;5;0;1978
01.06.1978;0;6;0;1978
02.06.1978;0;6;0;1978
03.06.1978;0;6;0;1978
04.06.1978;0;6;0;1978
05.06.1978;0;6;0;1978
06.06.1978;0;6;0;1978
07.06.1978;0;6;0;1978
08.06.1978;0;6;0;1978
09.06.1978;0;6;0;1978
10.06.1978;0;6;0;1978
11.06.1978;0;6;0;1978
12.06.1978;0;6;0;1978
13.06.1978;0;6;0;1978
14.06.1978;0;6;0;1978
15.06.1978;0;6;0;1978
16.06.1978;0;6;0;1978
17.06.1978;0;6;0;1978
18.06.1978;0;6;0;1978
19.06.1978;0;6;0;1978
20.06.1978;0;6;0;1978
21.06.1978;0;6;0;1978
22.06.1978;0;6;0;1978
23.06.1978;0;6;0;1978
24.06.1978;0;6;0;1978
25.06.1978;0;6;0;1978
26.06.1978;0;6;0;1978
27.06.1978;0;6;0;1978
28.06.1978;0;6;0;1978
29.06.1978;0;6;0;1978
30.06.1978;0;6;0;1978
01.07.1978;0;7;0;1978
02.07.1978;0;7;0;1978
03.07.1978;0;7;0;1978
04.07.1978;0;7;0;1978
05.07.1978;0;7;0;1978
06.07.1978;0;7;0;1978
07.07.1978;0;7;0;1978
08.07.1978;0;7;0;1978
09.07.1978;0;7;0;1978
10.07.1978;0;7;0;1978
11.07.1978;0;7;0;1978
12.07.1978;0;7;0;1978
13.07.1978;0;7;0;1978
14.07.1978;0;7;0;1978
15.07.1978;0;7;0;1978
16.07.1978;0;7;0;1978
17.07.1978;0;7;0;1978
18.07.1978;0;7;0;1978
19.07.1978;0;7;0;1978
20.07.1978;0;7;0;1978
21.07.1978;0;7;0;1978
22.07.1978;0;7;0;1978
23.07.1978;0;7;0;1978
24.07.1978;0;7;0;1978
25.07.1978;0;7;0;1978
26.07.1978;0;7;0;1978
27.07.1978;0;7;0;1978
28.07.1978;0;7;0;1978
29.07.1978;0;7;0;1978
30.07.1978;0;7;0;1978
31.07.1978;0;7;0;1978
01.08.1978;0;8;0;1978
02.08.1978;0;8;0;1978
03.08.1978;0;8;0;1978
04.08.1978;0;8;0;1978
05.08.1978;0;8;0;1978
06.08.1978;0;8;0;1978
07.08.1978;0;8;0;1978
08.08.1978;0;8;0;1978
09.08.1978;0;8;0;1978
10.08.1978;0;8;0;1978
11.08.1978;0;8;0;1978
12.08.1978;0;8;0;1978
13.08.1978;0;8;0;1978
14.08.1978;0;8;0;1978
15.08.1978;0;8;0;1978
16.08.1978;0;8;0;1978
17.08.1978;0;8;0;1978
18.08.1978;0;8;0;1978
19.08.1978;0;8;0;1978
20.08.1978;0;8;0;1978
21.08.1978;0;8;0;1978
22.08.1978;0;8;0;1978
23.08.1978;0;8;0;1978
24.08.1978;0;8;0;1978
25.08.1978;0;8;0;1978
26.08.1978;0;8;0;1978
27.08.1978;0;8;0;1978
28.08.1978;0;8;0;1978
29.08.1978;0;8;0;1978
30.08.1978;0;8;0;1978
31.08.1978;3;8;0.03;1978
01.09.1978;0;9;0;1978
02.09.1978;0;9;0;1978
03.09.1978;0;9;0;1978
04.09.1978;0;9;0;1978
05.09.1978;0;9;0;1978
06.09.1978;0;9;0;1978
07.09.1978;0;9;0;1978
08.09.1978;0;9;0;1978
09.09.1978;0;9;0;1978
10.09.1978;0;9;0;1978
11.09.1978;0;9;0;1978
12.09.1978;0;9;0;1978
13.09.1978;0;9;0;1978
14.09.1978;0;9;0;1978
15.09.1978;0;9;0;1978
16.09.1978;0;9;0;1978
17.09.1978;0;9;0;1978
18.09.1978;0;9;0;1978
19.09.1978;0;9;0;1978
20.09.1978;0;9;0;1978
21.09.1978;0;9;0;1978
22.09.1978;0;9;0;1978
23.09.1978;0;9;0;1978
24.09.1978;0;9;0;1978
25.09.1978;0;9;0;1978
26.09.1978;0;9;0;1978
27.09.1978;0;9;0;1978
28.09.1978;0;9;0;1978
29.09.1978;0;9;0;1978
30.09.1978;0;9;0;1978
01.10.1978;0;10;0;1978
02.10.1978;0;10;0;1979
03.10.1978;0;10;0;1979
04.10.1978;2;10;0.02;1979
05.10.1978;0;10;0;1979
06.10.1978;0;10;0;1979
07.10.1978;0;10;0;1979
08.10.1978;0;10;0;1979
09.10.1978;0;10;0;1979
10.10.1978;0;10;0;1979
11.10.1978;0;10;0;1979
12.10.1978;0;10;0;1979
13.10.1978;0;10;0;1979
14.10.1978;0;10;0;1979
15.10.1978;0;10;0;1979
16.10.1978;0;10;0;1979
17.10.1978;0;10;0;1979
18.10.1978;10;10;0.1;1979
19.10.1978;5;10;0.05;1979
20.10.1978;0;10;0;1979
21.10.1978;0;10;0;1979
22.10.1978;0;10;0;1979
23.10.1978;0;10;0;1979
24.10.1978;0;10;0;1979
25.10.1978;0;10;0;1979
26.10.1978;0;10;0;1979
27.10.1978;0;10;0;1979
28.10.1978;0;10;0;1979
29.10.1978;0;10;0;1979
30.10.1978;0;10;0;1979
31.10.1978;0;10;0;1979
01.11.1978;0;11;0;1979
02.11.1978;0;11;0;1979
03.11.1978;0;11;0;1979
04.11.1978;0;11;0;1979
05.11.1978;0;11;0;1979
06.11.1978;0;11;0;1979
07.11.1978;0;11;0;1979
08.11.1978;0;11;0;1979
09.11.1978;0;11;0;1979
10.11.1978;0;11;0;1979
11.11.1978;0;11;0;1979
12.11.1978;0;11;0;1979
13.11.1978;0;11;0;1979
14.11.1978;0;11;0;1979
15.11.1978;0;11;0;1979
16.11.1978;0;11;0;1979
17.11.1978;0;11;0;1979
18.11.1978;0;11;0;1979
19.11.1978;0;11;0;1979
20.11.1978;0;11;0;1979
21.11.1978;0;11;0;1979
22.11.1978;0;11;0;1979
23.11.1978;0;11;0;1979
24.11.1978;0;11;0;1979
25.11.1978;0;11;0;1979
26.11.1978;1;11;0.01;1979
27.11.1978;10;11;0.1;1979
28.11.1978;16;11;0.16;1979
29.11.1978;20;11;0.2;1979
30.11.1978;16;11;0.16;1979
01.12.1978;15;12;0.15;1979
02.12.1978;13;12;0.13;1979
03.12.1978;13;12;0.13;1979
04.12.1978;13;12;0.13;1979
05.12.1978;13;12;0.13;1979
06.12.1978;13;12;0.13;1979
07.12.1978;13;12;0.13;1979
08.12.1978;13;12;0.13;1979
09.12.1978;12;12;0.12;1979
10.12.1978;12;12;0.12;1979
11.12.1978;11;12;0.11;1979
12.12.1978;10;12;0.1;1979
13.12.1978;10;12;0.1;1979
14.12.1978;14;12;0.14;1979
15.12.1978;15;12;0.15;1979
16.12.1978;17;12;0.17;1979
17.12.1978;25;12;0.25;1979
18.12.1978;25;12;0.25;1979
19.12.1978;28;12;0.28;1979
20.12.1978;25;12;0.25;1979
21.12.1978;25;12;0.25;1979
22.12.1978;20;12;0.2;1979
23.12.1978;25;12;0.25;1979
24.12.1978;25;12;0.25;1979
25.12.1978;23;12;0.23;1979
26.12.1978;20;12;0.2;1979
27.12.1978;20;12;0.2;1979
28.12.1978;18;12;0.18;1979
29.12.1978;15;12;0.15;1979
30.12.1978;16;12;0.16;1979
31.12.1978;10;12;0.1;1979
01.01.1979;20;1;0.2;1979
02.01.1979;22;1;0.22;1979
03.01.1979;35;1;0.35;1979
04.01.1979;31;1;0.31;1979
05.01.1979;30;1;0.3;1979
06.01.1979;28;1;0.28;1979
07.01.1979;27;1;0.27;1979
08.01.1979;26;1;0.26;1979
09.01.1979;25;1;0.25;1979
10.01.1979;30;1;0.3;1979
11.01.1979;34;1;0.34;1979
12.01.1979;48;1;0.48;1979
13.01.1979;69;1;0.69;1979
14.01.1979;76;1;0.76;1979
15.01.1979;68;1;0.68;1979
16.01.1979;65;1;0.65;1979
17.01.1979;60;1;0.6;1979
18.01.1979;60;1;0.6;1979
19.01.1979;58;1;0.58;1979
20.01.1979;55;1;0.55;1979
21.01.1979;50;1;0.5;1979
22.01.1979;48;1;0.48;1979
23.01.1979;45;1;0.45;1979
24.01.1979;50;1;0.5;1979
25.01.1979;48;1;0.48;1979
26.01.1979;48;1;0.48;1979
27.01.1979;50;1;0.5;1979
28.01.1979;48;1;0.48;1979
29.01.1979;70;1;0.7;1979
30.01.1979;66;1;0.66;1979
31.01.1979;76;1;0.76;1979
01.02.1979;70;2;0.7;1979
02.02.1979;70;2;0.7;1979
03.02.1979;62;2;0.62;1979
04.02.1979;60;2;0.6;1979
05.02.1979;63;2;0.63;1979
06.02.1979;80;2;0.8;1979
07.02.1979;70;2;0.7;1979
08.02.1979;76;2;0.76;1979
09.02.1979;75;2;0.75;1979
10.02.1979;65;2;0.65;1979
11.02.1979;65;2;0.65;1979
12.02.1979;65;2;0.65;1979
13.02.1979;63;2;0.63;1979
14.02.1979;65;2;0.65;1979
15.02.1979;65;2;0.65;1979
16.02.1979;65;2;0.65;1979
17.02.1979;66;2;0.66;1979
18.02.1979;66;2;0.66;1979
19.02.1979;68;2;0.68;1979
20.02.1979;68;2;0.68;1979
21.02.1979;68;2;0.68;1979
22.02.1979;68;2;0.68;1979
23.02.1979;70;2;0.7;1979
24.02.1979;74;2;0.74;1979
25.02.1979;72;2;0.72;1979
26.02.1979;70;2;0.7;1979
27.02.1979;70;2;0.7;1979
28.02.1979;70;2;0.7;1979
01.03.1979;70;3;0.7;1979
02.03.1979;76;3;0.76;1979
03.03.1979;74;3;0.74;1979
04.03.1979;71;3;0.71;1979
05.03.1979;72;3;0.72;1979
06.03.1979;68;3;0.68;1979
07.03.1979;65;3;0.65;1979
08.03.1979;70;3;0.7;1979
09.03.1979;65;3;0.65;1979
10.03.1979;75;3;0.75;1979
11.03.1979;90;3;0.9;1979
12.03.1979;80;3;0.8;1979
13.03.1979;78;3;0.78;1979
14.03.1979;70;3;0.7;1979
15.03.1979;60;3;0.6;1979
16.03.1979;58;3;0.58;1979
17.03.1979;65;3;0.65;1979
18.03.1979;63;3;0.63;1979
19.03.1979;65;3;0.65;1979
20.03.1979;55;3;0.55;1979
21.03.1979;53;3;0.53;1979
22.03.1979;53;3;0.53;1979
23.03.1979;51;3;0.51;1979
24.03.1979;59;3;0.59;1979
25.03.1979;56;3;0.56;1979
26.03.1979;50;3;0.5;1979
27.03.1979;52;3;0.52;1979
28.03.1979;45;3;0.45;1979
29.03.1979;55;3;0.55;1979
30.03.1979;80;3;0.8;1979
31.03.1979;82;3;0.82;1979
01.04.1979;84;4;0.84;1979
02.04.1979;80;4;0.8;1979
03.04.1979;70;4;0.7;1979
04.04.1979;75;4;0.75;1979
05.04.1979;75;4;0.75;1979
06.04.1979;70;4;0.7;1979
07.04.1979;80;4;0.8;1979
08.04.1979;100;4;1;1979
09.04.1979;85;4;0.85;1979
10.04.1979;80;4;0.8;1979
11.04.1979;75;4;0.75;1979
12.04.1979;70;4;0.7;1979
13.04.1979;70;4;0.7;1979
14.04.1979;70;4;0.7;1979
15.04.1979;67;4;0.67;1979
16.04.1979;64;4;0.64;1979
17.04.1979;64;4;0.64;1979
18.04.1979;62;4;0.62;1979
19.04.1979;55;4;0.55;1979
20.04.1979;50;4;0.5;1979
21.04.1979;62;4;0.62;1979
22.04.1979;55;4;0.55;1979
23.04.1979;50;4;0.5;1979
24.04.1979;48;4;0.48;1979
25.04.1979;60;4;0.6;1979
26.04.1979;57;4;0.57;1979
27.04.1979;57;4;0.57;1979
28.04.1979;67;4;0.67;1979
29.04.1979;60;4;0.6;1979
30.04.1979;55;4;0.55;1979
01.05.1979;56;5;0.56;1979
02.05.1979;59;5;0.59;1979
03.05.1979;90;5;0.9;1979
04.05.1979;70;5;0.7;1979
05.05.1979;74;5;0.74;1979
06.05.1979;70;5;0.7;1979
07.05.1979;63;5;0.63;1979
08.05.1979;60;5;0.6;1979
09.05.1979;56;5;0.56;1979
10.05.1979;53;5;0.53;1979
11.05.1979;50;5;0.5;1979
12.05.1979;46;5;0.46;1979
13.05.1979;38;5;0.38;1979
14.05.1979;32;5;0.32;1979
15.05.1979;22;5;0.22;1979
16.05.1979;13;5;0.13;1979
17.05.1979;0;5;0;1979
18.05.1979;0;5;0;1979
19.05.1979;0;5;0;1979
20.05.1979;0;5;0;1979
21.05.1979;0;5;0;1979
22.05.1979;0;5;0;1979
23.05.1979;0;5;0;1979
24.05.1979;0;5;0;1979
25.05.1979;0;5;0;1979
26.05.1979;0;5;0;1979
27.05.1979;0;5;0;1979
28.05.1979;0;5;0;1979
29.05.1979;0;5;0;1979
30.05.1979;0;5;0;1979
31.05.1979;0;5;0;1979
01.06.1979;0;6;0;1979
02.06.1979;0;6;0;1979
03.06.1979;0;6;0;1979
04.06.1979;0;6;0;1979
05.06.1979;0;6;0;1979
06.06.1979;0;6;0;1979
07.06.1979;0;6;0;1979
08.06.1979;0;6;0;1979
09.06.1979;0;6;0;1979
10.06.1979;0;6;0;1979
11.06.1979;0;6;0;1979
12.06.1979;0;6;0;1979
13.06.1979;0;6;0;1979
14.06.1979;0;6;0;1979
15.06.1979;0;6;0;1979
16.06.1979;0;6;0;1979
17.06.1979;12;6;0.12;1979
18.06.1979;12;6;0.12;1979
19.06.1979;10;6;0.1;1979
20.06.1979;5;6;0.05;1979
21.06.1979;0;6;0;1979
22.06.1979;0;6;0;1979
23.06.1979;0;6;0;1979
24.06.1979;0;6;0;1979
25.06.1979;0;6;0;1979
26.06.1979;0;6;0;1979
27.06.1979;0;6;0;1979
28.06.1979;0;6;0;1979
29.06.1979;0;6;0;1979
30.06.1979;0;6;0;1979
01.07.1979;0;7;0;1979
02.07.1979;0;7;0;1979
03.07.1979;0;7;0;1979
04.07.1979;0;7;0;1979
05.07.1979;0;7;0;1979
06.07.1979;0;7;0;1979
07.07.1979;0;7;0;1979
08.07.1979;0;7;0;1979
09.07.1979;0;7;0;1979
10.07.1979;0;7;0;1979
11.07.1979;0;7;0;1979
12.07.1979;0;7;0;1979
13.07.1979;0;7;0;1979
14.07.1979;0;7;0;1979
15.07.1979;0;7;0;1979
16.07.1979;0;7;0;1979
17.07.1979;0;7;0;1979
18.07.1979;0;7;0;1979
19.07.1979;0;7;0;1979
20.07.1979;0;7;0;1979
21.07.1979;0;7;0;1979
22.07.1979;0;7;0;1979
23.07.1979;0;7;0;1979
24.07.1979;0;7;0;1979
25.07.1979;0;7;0;1979
26.07.1979;0;7;0;1979
27.07.1979;0;7;0;1979
28.07.1979;0;7;0;1979
29.07.1979;0;7;0;1979
30.07.1979;0;7;0;1979
31.07.1979;0;7;0;1979
01.08.1979;0;8;0;1979
02.08.1979;0;8;0;1979
03.08.1979;0;8;0;1979
04.08.1979;0;8;0;1979
05.08.1979;0;8;0;1979
06.08.1979;0;8;0;1979
07.08.1979;0;8;0;1979
08.08.1979;0;8;0;1979
09.08.1979;0;8;0;1979
10.08.1979;0;8;0;1979
11.08.1979;0;8;0;1979
12.08.1979;0;8;0;1979
13.08.1979;0;8;0;1979
14.08.1979;0;8;0;1979
15.08.1979;0;8;0;1979
16.08.1979;0;8;0;1979
17.08.1979;0;8;0;1979
18.08.1979;0;8;0;1979
19.08.1979;0;8;0;1979
20.08.1979;0;8;0;1979
21.08.1979;0;8;0;1979
22.08.1979;0;8;0;1979
23.08.1979;0;8;0;1979
24.08.1979;0;8;0;1979
25.08.1979;0;8;0;1979
26.08.1979;0;8;0;1979
27.08.1979;0;8;0;1979
28.08.1979;0;8;0;1979
29.08.1979;0;8;0;1979
30.08.1979;0;8;0;1979
31.08.1979;0;8;0;1979
01.09.1979;0;9;0;1979
02.09.1979;0;9;0;1979
03.09.1979;0;9;0;1979
04.09.1979;0;9;0;1979
05.09.1979;0;9;0;1979
06.09.1979;0;9;0;1979
07.09.1979;0;9;0;1979
08.09.1979;0;9;0;1979
09.09.1979;0;9;0;1979
10.09.1979;0;9;0;1979
11.09.1979;0;9;0;1979
12.09.1979;0;9;0;1979
13.09.1979;0;9;0;1979
14.09.1979;0;9;0;1979
15.09.1979;0;9;0;1979
16.09.1979;0;9;0;1979
17.09.1979;0;9;0;1979
18.09.1979;0;9;0;1979
19.09.1979;0;9;0;1979
20.09.1979;0;9;0;1979
21.09.1979;0;9;0;1979
22.09.1979;7;9;0.07;1979
23.09.1979;0;9;0;1979
24.09.1979;0;9;0;1979
25.09.1979;0;9;0;1979
26.09.1979;0;9;0;1979
27.09.1979;0;9;0;1979
28.09.1979;0;9;0;1979
29.09.1979;0;9;0;1979
30.09.1979;0;9;0;1979
01.10.1979;0;10;0;1979
02.10.1979;0;10;0;1980
03.10.1979;0;10;0;1980
04.10.1979;0;10;0;1980
05.10.1979;0;10;0;1980
06.10.1979;0;10;0;1980
07.10.1979;0;10;0;1980
08.10.1979;0;10;0;1980
09.10.1979;0;10;0;1980
10.10.1979;0;10;0;1980
11.10.1979;0;10;0;1980
12.10.1979;0;10;0;1980
13.10.1979;0;10;0;1980
14.10.1979;0;10;0;1980
15.10.1979;0;10;0;1980
16.10.1979;0;10;0;1980
17.10.1979;0;10;0;1980
18.10.1979;0;10;0;1980
19.10.1979;0;10;0;1980
20.10.1979;0;10;0;1980
21.10.1979;0;10;0;1980
22.10.1979;0;10;0;1980
23.10.1979;0;10;0;1980
24.10.1979;0;10;0;1980
25.10.1979;0;10;0;1980
26.10.1979;0;10;0;1980
27.10.1979;0;10;0;1980
28.10.1979;0;10;0;1980
29.10.1979;0;10;0;1980
30.10.1979;0;10;0;1980
31.10.1979;0;10;0;1980
01.11.1979;0;11;0;1980
02.11.1979;7;11;0.07;1980
03.11.1979;4;11;0.04;1980
04.11.1979;4;11;0.04;1980
05.11.1979;4;11;0.04;1980
06.11.1979;20;11;0.2;1980
07.11.1979;10;11;0.1;1980
08.11.1979;10;11;0.1;1980
09.11.1979;7;11;0.07;1980
10.11.1979;8;11;0.08;1980
11.11.1979;43;11;0.43;1980
12.11.1979;37;11;0.37;1980
13.11.1979;37;11;0.37;1980
14.11.1979;30;11;0.3;1980
15.11.1979;25;11;0.25;1980
16.11.1979;45;11;0.45;1980
17.11.1979;38;11;0.38;1980
18.11.1979;35;11;0.35;1980
19.11.1979;35;11;0.35;1980
20.11.1979;37;11;0.37;1980
21.11.1979;37;11;0.37;1980
22.11.1979;35;11;0.35;1980
23.11.1979;35;11;0.35;1980
24.11.1979;33;11;0.33;1980
25.11.1979;33;11;0.33;1980
26.11.1979;30;11;0.3;1980
27.11.1979;27;11;0.27;1980
28.11.1979;20;11;0.2;1980
29.11.1979;20;11;0.2;1980
30.11.1979;20;11;0.2;1980
01.12.1979;18;12;0.18;1980
02.12.1979;15;12;0.15;1980
03.12.1979;15;12;0.15;1980
04.12.1979;15;12;0.15;1980
05.12.1979;15;12;0.15;1980
06.12.1979;15;12;0.15;1980
07.12.1979;14;12;0.14;1980
08.12.1979;14;12;0.14;1980
09.12.1979;14;12;0.14;1980
10.12.1979;13;12;0.13;1980
11.12.1979;13;12;0.13;1980
12.12.1979;28;12;0.28;1980
13.12.1979;57;12;0.57;1980
14.12.1979;48;12;0.48;1980
15.12.1979;66;12;0.66;1980
16.12.1979;69;12;0.69;1980
17.12.1979;73;12;0.73;1980
18.12.1979;66;12;0.66;1980
19.12.1979;67;12;0.67;1980
20.12.1979;70;12;0.7;1980
21.12.1979;72;12;0.72;1980
22.12.1979;66;12;0.66;1980
23.12.1979;60;12;0.6;1980
24.12.1979;58;12;0.58;1980
25.12.1979;58;12;0.58;1980
26.12.1979;58;12;0.58;1980
27.12.1979;58;12;0.58;1980
28.12.1979;56;12;0.56;1980
29.12.1979;65;12;0.65;1980
30.12.1979;84;12;0.84;1980
31.12.1979;96;12;0.96;1980
01.01.1980;120;1;1.2;1980
02.01.1980;110;1;1.1;1980
03.01.1980;130;1;1.3;1980
04.01.1980;129;1;1.29;1980
05.01.1980;142;1;1.42;1980
06.01.1980;143;1;1.43;1980
07.01.1980;160;1;1.6;1980
08.01.1980;158;1;1.58;1980
09.01.1980;142;1;1.42;1980
10.01.1980;138;1;1.38;1980
11.01.1980;138;1;1.38;1980
12.01.1980;134;1;1.34;1980
13.01.1980;130;1;1.3;1980
14.01.1980;128;1;1.28;1980
15.01.1980;126;1;1.26;1980
16.01.1980;123;1;1.23;1980
17.01.1980;120;1;1.2;1980
18.01.1980;118;1;1.18;1980
19.01.1980;116;1;1.16;1980
20.01.1980;116;1;1.16;1980
21.01.1980;116;1;1.16;1980
22.01.1980;114;1;1.14;1980
23.01.1980;123;1;1.23;1980
24.01.1980;127;1;1.27;1980
25.01.1980;132;1;1.32;1980
26.01.1980;126;1;1.26;1980
27.01.1980;135;1;1.35;1980
28.01.1980;131;1;1.31;1980
29.01.1980;116;1;1.16;1980
30.01.1980;115;1;1.15;1980
31.01.1980;115;1;1.15;1980
01.02.1980;125;2;1.25;1980
02.02.1980;126;2;1.26;1980
03.02.1980;131;2;1.31;1980
04.02.1980;154;2;1.54;1980
05.02.1980;135;2;1.35;1980
06.02.1980;135;2;1.35;1980
07.02.1980;130;2;1.3;1980
08.02.1980;136;2;1.36;1980
09.02.1980;132;2;1.32;1980
10.02.1980;130;2;1.3;1980
11.02.1980;132;2;1.32;1980
12.02.1980;133;2;1.33;1980
13.02.1980;132;2;1.32;1980
14.02.1980;130;2;1.3;1980
15.02.1980;128;2;1.28;1980
16.02.1980;126;2;1.26;1980
17.02.1980;132;2;1.32;1980
18.02.1980;132;2;1.32;1980
19.02.1980;130;2;1.3;1980
20.02.1980;130;2;1.3;1980
21.02.1980;128;2;1.28;1980
22.02.1980;128;2;1.28;1980
23.02.1980;130;2;1.3;1980
24.02.1980;128;2;1.28;1980
25.02.1980;128;2;1.28;1980
26.02.1980;126;2;1.26;1980
27.02.1980;125;2;1.25;1980
